,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
1652955,M1491910,Renal transplant artery stenosis in children: treatment with percutaneous transluminal angioplasty.,"Hypertension due to transplant renal artery stenosis was treated with percutaneous transluminal angioplasty (PTA) in 6 children. 8 angioplasties were performed and the follow-up period varied between 3 and 66 months (average 23 months). The stenoses were located at the site of anastomosis in 4 children and distal to the anastomosis in 2. PTA resulted in improvement of hypertension in all patients, although the need for antihypertensive medication remained. No grafts were lost. Our findings show that PTA of transplant renal artery stenosis in children is a good first choice of treatment.",eng,0.7510427252328059
1723436,M1562409,Restenosis after percutaneous transluminal coronary angioplasty.,Restenosis after percutaneous transluminal coronary angioplasty was demonstrated in 61 (29%) of 210 successfully treated patients. Mostly it occurred within 4 months after treatment and in arteries less than 3 mm in diameter. Careful clinical follow-up is therefore particularly important early after angioplasty of smaller arteries. Redilation can be performed without increased risk of restenosis.,eng,0.7493617511251048
1702484,M1541446,Restenosis after percutaneous transluminal coronary angioplasty.,"Percutaneous transluminal coronary angioplasty (PTCA) is now practised worldwide and offered to patients as a viable alternative to coronary artery bypass graft surgery or pharmacological therapy. However, despite its undoubted popularity, there is still a substantial amount of mystery surrounding this treatment modality. Firstly, we really don't know how it ""works"" or, why it ""works"" in some patients and not in others; secondly, we're not quite certain how to describe the impact of treatment with PTCA on the beneficiary insert; by the effect on the lesion itself as measured by coronary angiography, or by the effect on coronary blood flow, which is also measurable by various techniques, or by the effect on myocardial perfusion which can also be ""objectively assessed"", or indeed, by its impact on the well-being of the patient, which cannot actually be measured, but is the primary aim of the treatment as offered to the patient - since there is no evidence supporting a beneficial effect for PTCA on longevity (unlike CABG in certain patient subgroups). Thirdly, similar difficulties exist regarding the assessment of the long-term benefit of PTCA, which are further compounded by the variable response, over time, of the vessel wall to balloon dilatation, a process known as ""restenosis"", or the ""Achilles heel"". The main difficulties in this area are that: a) the pathology of the process is poorly understood, and much mystery and doubt still lingers, b) there is no universal agreement on how to define ""restenosis"", c) although angiography appears to be the best widely available descriptive technique, many investigators continue to use antiquated analysis methodology, the inaccuracy of which has been frequently and conclusively demonstrated. Fourthly, the introduction of new devices, instead of bringing answers or solutions, has further compounded the problem, by thus far failing to reduce restenosis, while increasing the armimentarium, and therefore, ""the doctor's dilemma"". In this treatise we present the pathological theory of restenosis and its clinical correlations, we identify the difficulties in its assessment, and propose our solution to this significant aspect of the problem. We provide an extensive summary of pharmacological attempts to prevent restenosis, a description of the new devices and their potential role, as well as a though for the future.",eng,0.7493617511251048
1603540,M1442481,Long-term follow-up after percutaneous transluminal coronary angioplasty in patients with single-vessel disease.,"Seven hundred ninety-eight patients with symptomatic single-vessel disease who underwent percutaneous transluminal coronary angioplasty (PTCA) between 1977 and 1985 were reevaluated by questionnaire 78 +/- 23 months after dilatation. Indication for PTCA was stenosis of > or = 70%, anginal symptoms, and objective signs of myocardial ischemia. The immediate success rate was 81.2%, and severe complications occurred in 7.1%, which included two fatal complications (0.3%). Repeat angiograms were performed in 582 of 648 patients who underwent successful dilatation and showed restenosis in 143 cases (24.6%). Within 1 year after the first dilatation, 586 patients had been successfully revascularized by PTCA (i.e., there was no evidence of restenosis or redilatation was successful), and 113 patients had undergone bypass surgery. The remaining 99 patients were treated medically if PTCA was unsuccessful or if restenosis (> or = 70%) that was not amenable to redilatation was present. The 8-year overall survival probability was 91.7%, and cardiac survival was 95.5%. The 8-year event-free survival probability was 52.7% for all patients: 62.5% in patients who had successful PTCA and 14.5% in patients who had unsuccessful PTCA (p = 0.0000). The cardiac survival probabilities of patients with lasting PTCA success at 1 year and of surgically treated patients were significantly better than those of patients who did not have successful revascularization (at 8 years 97.2% and 98.1% vs 88.9%; p < 0.04). Late events (> or = 1 year) occurred more often in patients who did not have successful revascularization compared with patients who had successful PTCA (at 8 years 57.9% were event-free vs 74.4%; p < 0.0001); even fewer late events were observed in surgically treated patients (at 8 years 88.2% were event-free; p < 0.004). Cox's proportional hazards regression analysis revealed left ventricular ejection fraction and revascularization status at 1 year as determinants of overall, cardiac, infarct-free, and event-free survival probabilities. At the time of reevaluation significantly more patients in the successful PTCA subgroup were still free of symptoms or had experienced improvement than patients in the bypass or medical subgroups (86.8% vs 68.9% and 59.5%, respectively; p < 0.0001), and more patients in the successful PTCA subgroup were still working (75.4% vs 53.3% and 56.9%, respectively; p < 0.001). We concluded that patients with single-vessel disease who have undergone successful dilatation have an excellent long-term prognosis with regard to survival, cardiac symptoms, and vocational status.(ABSTRACT TRUNCATED AT 400 WORDS)",eng,0.7486878189142491
1858424,M1697476,Percutaneous transcatheter myectomy of subvalvar pulmonary stenosis in tetralogy of Fallot: a new palliative technique with an atherectomy catheter.,"A male infant with tetralogy of Fallot was given a modified left Blalock-Taussig shunt at 11 days of age because of duct dependence. Twenty months later, because of increasing cyanosis and polycythaemia, he was given palliative treatment with balloon dilatation of the right ventricular outflow tract. Seven months later a right ventricular angiogram showed further progression of the infundibular stenosis with poor anterograde opacification of the pulmonary arteries. He underwent percutaneous transcatheter myectomy of the infundibulum with an atherectomy catheter. One month later he was well and less cyanosed.",eng,0.7482458757294127
1705199,M1544162,Percutaneous transluminal coronary angioplasty through 4 French diagnostic catheters.,,eng,0.7476446196480241
1693304,M1532266,The management of renal transplant artery stenosis in children by percutaneous transluminal angioplasty.,"Between 1967 and 1989 in this unit 262 children (age at transplantation 9 months to 17 years, mean 9.6 years) had 345 renal transplants performed. Transplant artery stenosis (TAS) was found in 30 (8.7%) as demonstrated by arteriography, performed only when there was unexplained deterioration in transplant function, hypertension that was difficult to control, or in the presence of a vascular bruit. All patients with TAS except one had received a cadaveric allograft. From 1980 onward, percutaneous transluminal angioplasty (PTA) has been available for TAS, and this was attempted on 21 occasions in 16 patients. Nine patients demonstrated angiographic improvement following the procedure, and 7 showed immediate clinical improvement. On one occasion angioplasty precipitated graft loss. Five patients underwent planned corrective surgery, 4 after unsuccessful angioplasties. Our experience suggests that PTA should be the first method of intervention for TAS. Moderate success, both in angiographic and clinical terms, can be achieved, negating the need for surgery, while failure of PTA does not preclude surgical attempts at correction.",eng,0.7451431520011023
1548880,M1387792,The captopril renogram in percutaneous transluminal angioplasty of the renal arteries.,"Technetium-99m DTPA renograms were performed before and after angioplasty in a 63-year-old man with bilateral renal artery stenosis (RAS), hypertension, and renal insufficiency. Decreased isotope uptake after captopril by the right kidney assisted in the selection of the right renal artery for angioplasty. Post-angioplasty improvement in both blood pressure control and renal function was accompanied by an absence of effect of captopril on the isotope uptake by the right kidney. In bilateral RAS, the captopril renogram is a useful tool for selecting the site for angioplasty, for assessing the adequacy of the procedure, and for long-term follow-up.",eng,0.7446704159108408
1912121,M1751190,Percutaneous transluminal coronary angioplasty with hemoperfusion.,"Balloon inflation time during percutaneous transluminal coronary angioplasty (PTCA) is limited by the patient's tolerance to ischemia. A nonpulsatile, variable flow rate syringe pump that develops pressures up to 200 psi has been developed, along with PTCA catheters capable of delivering 0-70 cc/min of blood across a lesion at these pressures. Using this system, 110 patients have been treated with active hemoperfusion during routine PTCA. In eight cases, no preperfusion tolerated inflation time was obtained. In 96 of 102 cases, the tolerated inflation time was increased by at least 50%, for a success rate of 94%. This study demonstrated that active hemoperfusion during PTCA prolongs tolerated inflation time. The catheters and pump are capable of performing routine PTCA, supported when necessary by active hemoperfusion.",eng,0.7442978885183906
299131,M116512,Dilatation of critical transplant renal artery stenosis by percutaneous transluminal angioplasty.,,eng,0.7439653298624754
1476131,M1315000,Long-term clinical results of percutaneous transluminal angioplasty in transplant renal artery stenosis.,"Twenty-five patients with transplant artery stenosis were identified among 1141 renal graft recipients. Impaired graft function (9 patients), hypertension (4 patients) or both (12 patients) were the indications for arteriography. All were treated by percutaneous angioplasty (PTA). The immediate technical success rate was 88% and actuarial graft survival was 88% and 80% at 2 and 5 years respectively. The long-term success rate on graft function was 67% (median observation time 24 months) and on hypertension 63% (median observation time 23 months). Six patients needed rePTA (8 procedures) and in only one patient was surgical repair performed. No case of graft loss due to PTA was recorded and in only one case did occlusion of a segmental artery lead to impairment of graft function. Minor complications were recorded in four other cases and in no case was surgical intervention necessary. Based on these results we favour PTA as a first-line interventional procedure in transplant renal artery stenosis, and the need for surgical repair has been low.",eng,0.7436889664175491
1798412,M1637415,Therapeutic pulmonary artery catheterization.,,eng,0.7430139463675348
1998721,M1837991,Captopril renography and the effect of percutaneous transluminal angioplasty on blood pressure in 94 patients with renal artery stenosis.,"We treated 94 patients by percutaneous transluminal angioplasty (PTA) for renal artery stenosis (RAS). Prior to PTA, a renogram during angiotensin converting enzyme (ACE) inhibition with captopril was performed, but the result did not influence the decision to treat. The parenchymal time activity curves were judged by visual interpretation. Of the 94 patients, 51 had unilateral and 43 bilateral RAS. In 17 patients with bilateral RAS, PTA could be performed only in the least affected kidney; because of this the effect of PTA on their blood pressure could not be evaluated. Of the remaining 77 patients, a positive captopril renogram was seen in all 31 cured patients, in 22 of the 27 patients with improvement, and in six of the 19 patients with no change of their blood pressure. The sensitivity of the tests for cure and improvement of the blood pressure was 91% (53/58 patients) for all patients, 95% in patients with unilateral RAS (35/37), and 86% (18/21 patients) in patients with bilateral RAS, bilaterally treated. In 18 patients with a negative captopril renogram the blood pressure improved in five, and did not change in 13 patients. The success of PTA in patients with a negative captopril renogram was so poor that we feel it would have been better not to have performed angiography and PTA at all. In conclusion, captopril renography is a useful investigation in assessing the likelihood of blood pressure reduction after PTA of renal artery stenosis.",eng,0.742808814399559
1119205,M957000,Percutaneous cardiac catheterization and atrial balloon septostomy in pediatrics.,"Between November, 1971, and July, 1975, 688 patients ranging in age from six hours to 21 years have undergone percutaneous transfemoral venous and/or arterial catheterization at the University of Oregon Health Sciences Center. This represents 93% of all venous catheterizations of the right side of the heart and 97% of all arterial catheterizations of the left side of the heart in the pediatric age range. One hundred and ninety-five patients (29% of the group) weighed 5 kg or less and 133 (20% of the group) were neonates. There were virtually no complications following the venous studies. The complication rate following percutaneous arterial studies is lower than is the reported experience with cut-down arteriotomies. Long-term survival following percutaneous atrial balloon septostomy in D-transposition of the great arteries was comparable to that following cut-down balloon septostomy. The ease of accomplishment, significantly lower complication rate, and successful accomplishment of atrial balloon septostomy prompt us to advocate that the percutaneous technique of cardiac catheterization be extended to include the neonate and young infant who weighsless than 5 kg.",eng,0.742204696520981
1700392,M1539355,Percutaneous transluminal angioplasty for treatment of allograft renal artery stenosis.,,eng,0.7421875630780018
148128,M27601322,Endovascular treatment of pediatric intracranial arteriovenous shunt.,"Intracranial arteriovenous shunts (ICAVS) in young children are characterized by frequent high-flow fistulas. In association with high-flow fistulas and the physiological condition of the developing brain and heart, each ICAVS type tends to present at a certain age with unique symptoms. Vein of Galen aneurysmal malformation (VGAM) and dural sinus malformation with arteriovenous (AV) shunt tend to present in the neonate with high output cardiac failure. In infancy, VGAM, pial arteriovenous fistula (AVF) and infantile dural AVF (DAVF) tend to present with hydrodynamic disorder such as macrocephaly, ventriculomegaly, prominent facial veins, and developmental delay. Pial AVF, AV malformation, and infantile DAVF can present with focal neurological signs such as seizure or hemorrhage at older ages. Endovascular treatment is currently the first choice of treatment for most pediatric ICAVS. The treatment goal should be defined on a patient-by-patient basis, according to the unique physiological condition of the child.",eng,0.7416909888091802
599775,M424606,Percutaneous transluminal angioplasty for treatment of renovascular hypertension.,"Four patients with typical renovascular hypertension due to atherosclerotic stenosis (3 patients) and near occlusion (one patient) were treated with percutaneous transluminal angioplasty (PTA). Two patients had malignant hypertension by clinical standards. All had significant reduction in blood pressure following angioplasty, resulting in either a normotensive state, or management with significantly less antihypertensive medication. Patency and normal renin levels were achieved within two months in 2 patients. Clinical follow-up documented continued reduction in blood pressure. Advantages of the procedure include local anesthesia, relatively little discomfort, repeatability, and the fact that surgery is not precluded if angioplasty is unsuccessful.",eng,0.7416336733921426
748689,M573584,Embolisation par cathéter (radiologie thérapeutique) chez l'enfant et l'adolescent.,,fre,0.728528629356786
766573,M591494,Embolisation par cathéter dans la pathologie rénale.,,fre,0.7171709586668017
1903574,M1742633,Analgésie postopératoire de la chirurgie de l'épaule par cathéter interscalénique: 3 ans d'expérience.,,fre,0.714359193764154
943647,M772608,Le traitement chirurgical de la liposclérose rétropéritonéale idiopathique,,fre,0.7124925090023686
279549,M96762,Complications cardiaques de la radiothérapie thoracique.,"The cardiac complications of radiotherapy have been reviewed in the light of 46 case histories collected from 16 treatment centres in France. They are usually found after radiotherapy for Hodgkin's disease and carcinoma of the breast. Although histologically there may be diffuse fibrosis involving the endocardium, myocardium and pericardium, it is pericarditis which is the usual clinical feature. It often occurs late, and takes many forms. The dry constrictive fibrous type of pericarditis is the most severe because of the amount of myocardial fibrosis usually associated with it. It is rare for there to be clinical features of myocardial fibrosis, and if present they are variable: isolated disorders of repolarisation or of conduction, or true cardiomyopathies. Lesions of the coronary arteries are exceptionally rare after radiotherapy, and involve fibrosis of the intima or atherosclerosis.",fre,0.7050860548964584
1990752,M1830022,Complications biliaires de la cholécystectomie par laparoscopie. Diagnostic et traitement endoscopique.,,fre,0.704633642534789
931810,M756770,Bronchoscopie et ponction perbronchique dans le diagnostic de la sarcoïdose.,,fre,0.7046335228435998
1183476,M1021367,Artériosclérose hémodynamique. Localisation et traitement chirurgical,,fre,0.7030993113638769
1684418,M1523380,La fibroscopie gastrique.,,fre,0.7023938629230048
838559,M663486,Traitement chirurgical de l'embolie pulmonaire.,,fre,0.7016258985913976
1161363,M999204,La valeur de la médiastinoscopie dans le traitement chirurgical du cancer pulmonaire,,fre,0.6988649588997072
1631667,M1470619,Sauvegarde d'un cathéter de dialyse péritonéale chez l'insuffisant rénal chronique. Apport de la chirurgie laparoscopique.,,fre,0.698803207155224
1193749,M1031719,Le moignon urétéral en urologie pédiatrique.,,fre,0.6972198211829953
655591,M480446,Angiographie des fistules artério-veineuses des hémodialysés.,,fre,0.6957391296288435
726874,M551743,Expérience clinique de dilatation intraartérielle coronarienne par cathéter. Résultats.,,fre,0.69385589163329
770313,M595235,Anévrysmes ventriculaires postinfarctus: traitement chirurgical.,,fre,0.6931866311259596
1549028,M1387940,Traitement chirurgical du pneumothorax par vidéo-thoracoscopie.,"Between May and December 1991, 12 patients with spontaneous pneumothorax were treated surgically, using video-thoracoscopy. With this technique bullous lesions could be excised in 10 cases and pleurodesis could be performed in all patients. Morbidity and mortality were nil. The cosmetic and functional advantages of video-thoracoscopy were obvious. Long-term results remain to be evaluated. This technique has shown that it is possible in all cases to create pleurodesis (pleural poudrage or pleurectomy) and to treat parenchymatous lesions (excision of bullous systems). This suggests that the long-term results will be the same as those obtained with conventional surgery.",fre,0.6928642437092024
1365606,M1204318,Hypertension artérielle par fistule artério-veineuse congénitale d'un rein,,fre,0.6925727888690889
321611,M139459,Le traitement chirurgical du fibrome naso-pharyngien,,fre,0.6910455336498741
