,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
1007034,M844778,Das National Institute for the Care of the Seriously Ill and Dying,,ger,0.7949431777186968
225329,M41515,"Solution of nutritional problems: the contribution of producers, distributors and nutritionists. Symposium organized by the Institute for Nutrition Research of the Green Meadow Foundation, Zürich, April 12--14, 1978.",,ger,0.794749563519839
326336,M144254,Health care delivery system in the USA: the dilemma of responsibility allocation between the individual and society (author's transl).,,ger,0.7942900498760275
1185631,M1023527,[Results of the systematic control of tuberculosis in the People's Republic of Poland according to the development of the epidemiological data till 1975 (author's transl)].,"After the second World War a marked improvement of the epidemiological situation in the field of tuberculosis has been achieved in Poland. In 1952 the incidence of tuberculosis amounted to 490 per 1000 000 of the population; the prevalence to 1400. The mortality rate was 105.8 in 1950. In 1974 the incidence rate has been reduced to 81.4 (among them 49.4 excretors of tubercle bacilli), the prevalence rate was only 248.9 (among them 78.3 with excretion of tubercle bacilli and 11.7 with chronic tuberculosis--persons excreting tubercle bacilli for more than 2 years). The mortality rate from tuberculosis amounted to 13.8 at this time. The most sensible reduction of all indices was found among children 0-14 years old. Tuberculosis in Poland is still a problem of medico-social importance in adults and before all in old people, being that part of the population in past times only in a low degree vaccinated or revaccinated and in a higher degree exposed to severe infections with tubercle bacilli. The comprehensive complex programme of tuberculosis control passed by the Sejm of the Polish People's Republic, includes three approaches since 1960: the epidemiological, the integrating and the phthisiopneumological direction. Prerequisites for the scheduled realisation of the programme are the case-finding as early as possible, the quick and correct diagnosis and the immediate onset of a specific treatment, further on the dispensary care of all contacts of the patient (his surroundings) and optimal prophylactic measures against tuberculosis.",ger,0.7931858169205176
1120760,M958557,"[Letter: Comments on the paper by J. Ullrich: ""The Fisher-syndrome. Symptomatology and nosology of a special form of polyradiculoneuritis"" (this J., 46, 417-421 (1975)]?",,ger,0.789349643508421
1154345,M992183,Influence of helio- and thalassotherapy on the vitamin A and Beta-carotene levels in psoriasis,,ger,0.7882943316296115
316464,M134188,Investigations of the cell cycle of malignant tumors in oto-rhino-laryngology and their significance for cytostatic treatment (author's transl).,"45 patients with advanced malignant tumors in head and neck were treated with a cytostatic combination chemotherapy. In the beginning of cytostatic treatment surgical- and radiotherapy were no more possible. The duration of the generation-cycle of the tumor cells was determined autoradiographically with the double labelling method. Most of the patients showed a measurable diminution of tumors and a following stop of tumor growth. In spite of severe complications it was possible, to achieve a prolongation of live with a supportable feeling. A five year curing was not observed.",ger,0.787437979327295
1144175,M981977,E1Socio-economic data concerning the early childhood and the actual life-situation of psychiatric out-patients.,"By means of a standarized social psychiatric questionnaire which was developed from the AMP-system and which forms the basis for a standardized case history used in our outpatient clinic, a random sample of 500 ambulant patients from the years 1970 and 1971 were examined concerning their socio-economic data. Patients of the age group of 20-24 years were overrepresented (p less than 0,05) as well as patients of the lower socio-economic classes and patients whose parents were less than 20 years old at the time of the patients' birth. The structure of the family in childhood showed significant differences concerning patients with different social contacts and different diagnoses. Patients who grew up in big families have themselves a relatively large number of children and vice versa (p less than 0,01). A significant correlation (p less than 0,01) consists also between the number of siblings of the patients and the socio-economic class they belong to: Patients from the underprivileged socio-economic classes mostly grew up in big families.",ger,0.7853621720843029
1732894,M1571867,"Toward the rational management of herpes infection in pregnant women and their newborn infants. Infectious Diseases and Immunization Committee, Canadian Paediatric Society.",,fre,0.7845568920950928
768038,M592959,The management of early cancer of the breast.,"The results of clinical trials for early cancer of the breast were assessed in terms of survival, morbidity, and the rate of local recurrance. Simple mastectomy appeared to be the operation of choice because survival following this procedure was equal to that following more radical operations, but the morbidity was less. Partial mastectomy was found to be an unsatisfactory method of treatment. Simple mastectomy should be combined with removal of the lower axillary nodes to allow accurate staging of the disease. Postoperative radiotherapy did not influence survival, but did increase morbidity. It may be best to restrict its use to the treatment of local recurrance. Improvement in survival figures may be seen by use of adjuvant chemotherapy, or by more widespread use of screening programmes.",ger,0.7829620010900225
420226,M240174,Studies on the stability of injectable solutions of some phenothiazines. Part 1: Effects of pH and buffer systems.,"The stability of phenothiazines is affected by the pH-value of the solution. At the pH-values of maximum stability, triflupromazine hydrochloride and chlorpromazine hydrochloride are more stable than promazine hydrochloride. The stability of chlorpromazine hydrochloride in the Sörensen's phosphate buffer is slightly higher than that in the McIlvaine's citric acid-phosphate buffer system. On the other hand, the stbility of promazine hydrochloride and triflupromazine hydrochloride in the latter buffer system is slightly higher than that in the former one.",ger,0.7821098935585268
1013597,M851341,The eye lens - some aspects of the radiation dose and protection of the patients and the personnel in pediatric radiology.,,fre,0.7787723159858356
448039,M268002,Role of the HL-A system in the transfusion of platelets and leukocytes.,,fre,0.7751054237392022
1555015,M1393928,Consensus statement from the workshop on the teaching and assessment of communication skills in Canadian medical schools.,,fre,0.7750150247419891
930134,M755094,"Anatomical and neuroradiological study of the veins of the tentorium and the floor of the middle cranial fossa, and their drainage to dural sinuses.",,fre,0.7742135773347697
1799783,M1638786,The future of academic medicine within the health care system in Canada.,,fre,0.7717637047030794
1161601,M999442,"Osseous fragility, amyotrophy, retarded development and degenerative lesions of the central nervous system. A new familial afflication.",,fre,0.7715175268074068
305326,M122731,The arterial circle of the base of the brain and its feeding vessels in certain mammals.,,fre,0.7703435728869625
1654617,M1493572,Modelling of the qualitative discrimination of odours in the first two layers of olfactory system by Jutten and Hérault algorithm.,"The olfactory system discriminates many different odours although membrane receptors, and neuroreceptors that bear them, are only broadly tuned to volatile molecules. We investigated how mixed and redundant information carried by neuroreceptors could be efficiently coded by output neurons in the second neuronal layer in the brain. We showed that a good discrimination is yielded if neuroreceptors that terminate on the same output neuron belong to several types, if these types are in different proportions for each output neuron, and if each output neuron exerts an action on all others so that their independence is maximized, according to the Jutten and Hérault algorithm for separating linear mixtures of independent sources. The proposed model details the computations made by neurons and leads to a better understanding of several observed properties of the olfactory system, among which the inhibitory actions of local neurons of the second layer and the identifiability of insect glomeruli.",fre,0.7702656264019376
1122929,M960724,[Mortality and the life cycle of the family. Some implications of recent research].,,fre,0.768609973942346
863240,M688173,The euthanasia of dogs and cats: a statement by the Humane Practices Committee of the Canadian Veterinary Medical Association.,,fre,0.7657164858971287
1634946,M1473898,In memoriam: a tribute to Jacques Werner. The role of the editor and secretary general: a dual challenge.,,fre,0.7653803432147553
964192,M800675,"[Professor G.B. Bietti, President of the International Orgnaisation against Trachoma, accorded the honour of Officer of the Legion of Honour by the French government].",,fre,0.7630632468122442
762768,M587687,Perspective of an expanded role. The heart and its vessels. 2.,,fre,0.7629173588875501
901558,M726504,An estimation of the impact of smallpox eradication on the expectation of life in selected less developed countries.,,fre,0.7626926380031257
1452150,M1291006,Guidelines for the investigation of individuals who were placed under surveillance for tuberculosis post-landing in Canada. Immigration and Overseas Health Services and the Bureau of Communicable Disease Epidemiology.,,fre,0.7624543731025322
1619474,M1458420,"Guidelines for transfusion of erythrocytes to neonates and premature infants. Fetus and Newborn Committee, Canadian Paediatric Society.","The transfusion of erythrocytes to neonates and premature infants is common and should be minimized through a reduction in the number of blood samples taken for laboratory tests. The risks to patients have been minimized with current blood-banking techniques, although neonates and premature infants may require special consideration. The indications for transfusion of erythrocytes to neonates include the presence of shock, a loss of 10% or more of the blood volume within 72 hours when further blood sampling is expected, a hemoglobin level of less than 130 g/L in neonates with cardio-respiratory disease who require increased oxygen-carrying capacity, and a hemoglobin level of less than 80 to 100 g/L in neonates with tachypnea, tachycardia, recurrent apnea, poor feeding or failure to gain weight. The attending physician should consider these indications along with clinical judgement to ensure safe and effective erythrocyte transfusion.",fre,0.7612371693817689
669801,M494655,Mortality from disorders of the respiratory system throughout the world between 1950 and 1972.,,fre,0.7609262159422812
744508,M569400,Main findings of the comparative study of social and biological effects on perinatal mortality.,,fre,0.7602565647249274
1463381,M1302239,The 1992-93 general supervision of the practice of the nursing assistant profession program.,,fre,0.7600450120148805
1795656,M1634659,An analysis of the writings of Janet Geister and Mary Roberts regarding the problems of private duty nursing.,"Fifty years ago there were two widely circulated nursing journals, each with a unique purpose and style. The Trained Nurse and Hospital Review was the privately owned older journal, and the American Journal of Nursing was the voice of the professional organization. Each journal was edited by a strong nursing leader, Janet Geister and Mary Roberts, respectively. Each editor had many years of service to the nursing profession in varied capacities. Naturally, each had distinctly different interests, visions, and styles of communication. These editors witnessed and commented on the change in the sphere of nursing practice from a private duty and public health orientation to one that eventually became dominated by the hospital. Although their approaches differed, both recognized the need for organization, versatility, and creative problem solving. However, the legacy of these leaders must be considered in view of the gap that continues to exist between practicing nurses and the American Nurses' Association leadership.",eng,0.7219725010183333
1120235,M958030,"Married women doctors' training and re-employment schemes in the West Midlands Region, with particular reference to psychiatry.","The response of one region to the Department of Health and Social Security recommendations on re-employment of women doctors contained in H.M. 69(6) is described. In many specialities there has been an encouraging return of married women doctors to medical practice within the hospital service. In the field of psychiatry the experience in a local sub-regional training scheme suggests that graduates of a high calibre can be attracted back to this speciality on a part-time basis for training; the training has been acceptable for full qualification and the examination success rate is high; part-time appointments, including senior registrar and consultant posts, can be obtained; it would not appear that training need, in the first instance, be confined to those people working in a main teaching centre; the satisfactory resolution of any conflict between trainees' domestic and professional commitments is important, as is a flexible approach to the individual professional needs of the trainees. Such schemes appear to tap a valuable source of potential manpower which higherto has not been fully utilized.",eng,0.7176486432739171
1579881,M1418800,"Evolution, not revolution. Primary nursing is the key to introducing successful discharge planning for elderly patients, argue Ann Hare and Penny Hillier.",,eng,0.7144535775770183
511310,M331961,"Classic pages in obstetrics and gynecology. A treatise on the improvement of midwifery, chiefly with regard to the operation. To which are added fifty cases, selected from upwards of twenty-five years practice. Edmund Chapman. London, A. Blackwell et al., 1733.",,eng,0.7128203219701097
981245,M818461,A new way to get acquainted with the hospital - pediatric open house for well children.,,eng,0.710696637072887
275601,M92788,Terminal care: evaluation of in-patient service at St Christopher's Hospice. Part I. Views of surviving spouse on effects of the service on the patient.,"The surviving spouses of 34 patients who died of cancer at St Christopher's Hospice have been interviewed about 13 months after the patient's death. The information given is compared with that obtained from 34 spouses of patients dying from cancer in other hospitals and matched with the St Christopher's group. Patients at St Christopher's were less often thought to have suffered severe pain and other distress than at other hospitals, but pain relief was not bought at the cost of drug-induced confusion and patients at St Christopher's remained more mobile than at other hospitals. Hospice patients were more aware of chapel services and prayers than at other hospitals. None was said to have been upset by these and 66% were glad of them. Despite the frequency of deaths in the Hospice, patients at St Christopher's were no more likely to be thought to have been 'upset' by such events than patients elsewhere or to have found their interactions with other patients anything but helpful.",eng,0.7082260228593327
1775571,M1614561,Elegy for a way of life. A physician laments the changes in American medicine; with comment from deans at the state's four medical schools.,,eng,0.7067428512725592
430149,M250103,Health visiting study. A first baby: David completes the picture.,,eng,0.7055714188890136
947793,M778887,"Preserving a positive image of a ""fallen"" politician: a unique approach to studying attitudes toward alcoholism via the case of Wilbur Mills.",,eng,0.704923789920171
1006024,M843768,"The making and breaking of affectional bonds. I. Aetiology and psychopathology in the light of attachment theory. An expanded version of the Fiftieth Maudsley Lecture, delivered before the Royal College of Psychiatrists, 19 November 1976.","An account is given of attachment theory as a way of conceptualizing the propensity of human beings to make strong affectional bonds to particular others and of explaining the many forms of emotional distress and personality disturbance, including anxiety, anger, depression and emotional detachment, to which unwilling separation and loss give rise. Though it incorporates much psychoanalytic thinking, many of its principles derive from ethology, cognitive psychology and control theory. It conforms to the ordinary criteria of a scientific discipline. Certain common patterns of personality development, both healthy and pathological, are described in these terms, and also some of the common patterns of parenting that contribute to them.",eng,0.7030755181389319
1737821,M1576801,"Statement regarding indirect cost payment policy: presented by Thomas Lee member, National Council, AFCR. Assistant professor of medicine Harvard Medical School. December 11, 1991 Public Hearing. National Institutes of Health.",,eng,0.7029285608520364
527358,M349795,"A discussion of Professor Alice P. Kenney's paper, ""The rhythm of life among the Hudson Valley Dutch in the eighteenth century"".",,eng,0.7024424670230143
1496059,M1334928,"Today I placed my father.... A gerontologic nurse faces her father's life, and death, away from home.",,eng,0.7023135403345975
184160,M28326921,"Doing a Literature Review in Nursing, Health and Social Care (Second edition) Coughlan Michael and Cronin Patricia Doing a Literature Review in Nursing, Health and Social Care (Second edition) 184pp £19.99 Sage Publishing 9781412962049 1412962048 [Formula: see text].","This book provides a concise and informative guide to the process of literature review in nursing, health and social care, and is applicable to students and professionals.",eng,0.7018370742095766
158957,M28277094,"Quality of life and adolescents' communication with their significant others (mother, father, and best friend): the mediating effect of attachment to pets.","The relationship between adolescents' communication with their significant others (mother, father, and best friend) and quality of life (KIDSCREEN) was investigated in 2262 Scottish adolescent pet owners. The variable attachment to pets was also tested and assessed as a mediator of this relationship. A positive relationship between adolescents' communication with their significant other (mother, father, and best friend) and quality of life decreased when controlling for attachment to dogs. In cat owners, a positive relationship between communication with a best friend and quality of life decreased when controlling for attachment to cats. In cat and dog owners, attachment to these pets predicted higher levels of quality of life. Higher attachment to dogs and cats was explained by good best friend (IV) and attachment to pets (DV) and best friends. Mediation effects of attachment to dogs and cats might be explained in terms of the caring activities associated with these types of pets.",eng,0.7017784730399893
21784,M28382735,"Michael J. Rennie: a perspective on a scientist whose life's work helped sculpt knowledge about the regulation of the musculoskeletal system by nutrition, exercise and inactivity.",,eng,0.701340793843105
980179,M817236,"Nutriton classics. Public Health Reports, Volume 56, 1941, pages 761-792. Domestic water and dental caries. II. A study of 2,832 white children, aged 12-14 years, of 8 suburban Chicago communities, including Lactobacillus acidophilus studies of 1,761 children. By H. Trendley Dean, Philip Jay, Francis A. Arnold, Jr., and Elias Elvove.",,eng,0.7004711422721783
1082386,M920166,"Patients at a paediatric out-patient clinic. A study with particular reference to psychological and social background factors. II. Earlier contacts with the health service, social background, parents' morbidity, general discussion and recommendations.","Psychological factors were considered by the examining physicians to play an important part in 5.2% of approximately 4 000 initial visits to a paediatric clinic. These cases are compared with a matched control group representing the cases where the physicians judged that psychological factors were not involved. As compared with the controls, then a considerably larger proportion of the patients with symptoms associated with psychological factors had a previous history of contacts with child psychiatrists or attendence at the paediatric clinic for problems of a psychological nature. Their parents, the mothers in particular, had a higher frequency of registered sickness for mental-nervous disorders and their families had more frequently been the subject of special social inquiries or assistance. To a large extent the examining paediatrician was unaware of these background conditions. With a better case history and proper follow-up one could probably reduce the number of X-ray examinations, consultations and laboratory tests. Further training and better contacts would be facilitated if members of a children's psychiatric team were stationed within the paediatric clinic.",eng,0.7003942227400055
437351,M257309,Recent surveys show John Q. Public thinks nurses function best as handmaidens to the physician.,,eng,0.7003197579165492
47232,M27792815,"Maureen T. Hannley, PhD: Contributions to the development of generational cohorts of surgeon-investigators in otolaryngology-head and neck surgery: A role model for us all [Guest Editorial].",,eng,0.6999218407719695
