,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
330733,M148704,Les fractures de fatigue. A propos de 8 cas.,"Eight cases of fatigue fracture were observed by the authors. In two patients, they presented in metatarsal bones; others were in the lower end of the tibia, in the shaft of the fibula, in the patella, at the upper end of the fibula, in the shaft to the tibia and in the neck of the femur. The main features of these fractues, which occurred in previously intact bones, are reviewed. The role of previous muscle imbalance, or metabolic disturbance, (by age or in pregnancy) is discussed. Good results were obtained by simple immobilization. Surgery may be indicated in the two situations: 1. To eliminate the possibility of a bone tumour by biopsy and, 2. For internal fixation in special sites such as the femoral neck to avoid coxa vara or when healing is very slow, as occurs particularly in the femoral shaft.",fre,0.6746844400363391
1707317,M1546280,Fatigue des muscles respiratoires.,"Respiratory muscle fatigue is induced experimentally by adding high external resistances to breathing. The role played by respiratory muscle fatigue in exercise limitation and in acute respiratory failure is still unclear. The electromyogram often reflects contractions beyond the fatigue threshold, but overt force failure has been only rarely demonstrated under these circumstances. Hypercapnic ventilatory failure may possibly not result from fatigue, but rather from an adaptation of the respiratory system for avoiding fatigue. The treatment of fatigue comprises respiratory muscle support by adequate nutrition and oxygen delivery, and if needed respiratory muscle rest by mechanical ventilation.",fre,0.6366781994729649
917111,M742067,Leistungsbegrenzung durch Ermüdung der Atemmuskulatur bei bronchopulmonalen Erkrankungen.,,ger,0.61879281543883
1874135,M1713188,Suppression der Monozyten-Makrophagen-Aktivierung durch anti-CD4-Therapie bei Patienten mit chronischer Polyarthritis.,"Monoclonal anti-CD4 antibodies have been introduced into the treatment of rheumatoid arthritis. A depletion of CD4+ T-cells down to 8% of the origin level (p less than 0.0001) followed the antibody application. Moreover, there was a significant reduction of blood monocytes to 30% (p less than 0.001). A reduced lymphocyte proliferation induced by antigens or mitogens was found in parallel. Prior to treatment, monocyte-macrophage activation in rheumatoid arthritis was signified by an increased expression of HLA-class II antigens and the CD14 antigen, and by an increased production of neopterin and interleukin-1. Anti-CD4 treatment resulted in a significant reduction of elevated levels of neopterin, beta 2-microglobulin in serum as well as IL-1 production in vitro.",ger,0.6119225489918716
845963,M670896,Elektrolyt- und Kollagengehalt im Rattenherzen bei chronischem Magnesium-Mangel and Stress.,"In chronic Mg-deficiency, there is a decrease in the content of Mg and K+ in the heart muscle. The contents of Ca, Na+ and hydroxyproline increase. There is also an increased urinary excretion of adrenaline and especially noradrenaline. With simultaneous noise stress, these changes are even greater. The magnitude of the changes increases with the degree of Mg-deficiency. The changes in the contents of Na+, K+, Ca, Mg and hydroxyproline correlate with the excretion of noradrenaline. The increase in the collagen content can be verified by electron microscopy, and it is due to a stimulation of the fibrocytes.",ger,0.6112613037545612
207589,M23580,Psychische Krankheit und Stress.,"Main purpose of my presentation was to give a review on the effects of the stress-factors on the psyche. This aspect has not been taken into consideration sufficiently yet in theory of stress. I like to stress once more that it is the excessive, too intensive stress reaction which is leading to psychic disturbances as well as functional disturbances. Stress which does not exceed a certain extent has to be considered physiologically: the organism needs it as stimulans to obtain its functions: it could not survive without this stimulans. The situation only becomes risky if the stress factors are causing pathogenous disturbances. This situation has been named ""dis-stress"" by Selye. The best guarantees to avoid ""dis-stress"" as well as psychic stress-disorders are changing of attitude of life, compensation of overstrain by sensible recreational activities, going in for sport, engagement for human and social environmental factors as well as a harmonic family-life and a conception of life in the sense of imperturbability and tolerance.",ger,0.6102408470362737
1280045,M1118700,"Activité du Th 1165a (hydroxyphénylorciprénaline) sur la fonction respiratoire de l'enfant atteint d'un syndrome asthmatique, dans l'intervalle entre les crises ou les épisodes de dyspnée",,fre,0.6095800998102975
1091236,M929019,Fatigue osseuse et fractures lentes.,,fre,0.6071613146530171
212441,M28518,Surfactant und Respiratory Distress Syndrome.,,ger,0.6067978265685581
1512753,M1351655,"Ermüdbarkeit, Müdigkeit und Schwäche.",,ger,0.6059265243663639
176025,M27443156,Therapie der Fatigue bei Multipler Sklerose : Ein Behandlungsalgorithmus.,"Background!#!Fatigue is one of the most frequent symptoms of multiple sclerosis (MS) and one of the main reasons for underemployment and early retirement. The mechanisms of MS-related fatigue are unknown but comorbid disorders play a major role. Anemia, diabetes, side effects of medication and depression should be ruled out. Moreover, excessive daytime sleepiness (EDS) should be differentiated from fatigue. No approved medicinal therapy of MS fatigue is currently available.!##!Objective!#!Presentation of current treatment strategies with a particular focus on secondary fatigue due to sleep disorders.!##!Material and methods!#!A review of the literature was carried out.!##!Results and conclusion!#!All MS patients suffering from fatigue should be questioned with respect to EDS and if necessary sleep medical investigations should be carried out; however, pure fatigue without accompanying EDS can also be caused by a sleep disorder. Medications, particularly freely available antihistamines, can also increase fatigue. Furthermore, anemia, iron deficits, diabetes and hypothyroidism should be excluded. Self-assessment questionnaires show an overlap between depression and fatigue. Several studies have shown that cognitive behavioral therapy and various psychotherapeutic measures, such as vertigo training, progressive exercise training and individualized physiotherapy as well as fatigue management interventions can lead to a significant improvement of MS-related fatigue. There is currently no medication which is suitable for treatment of fatigue, with the exception of fampridine for the treatment of motor functions and motor fatigue.",ger,0.605100182411183
1915899,M1754968,"Müdigkeit, Ermüdbarkeit und Schwäche--ein häufiges Symptom.",,ger,0.6048074963644853
1060348,M898110,Schlafstörungen und Kopfschmerzen beim Problempatienten.,,ger,0.6034264747296066
1068801,M906571,Zum Auftreten von Ventilationsstörungen im Krankheitsverlauf der chronischen Bronchitis.,,ger,0.6032694097202743
1437036,M1275872,Ein Beitrag zur Differentialdiagnose beim chronischen posttraumatischen Kopfschmerz,,ger,0.6005330302936529
396394,M216085,Amaigrissement des obèses et fatigue. Etude des performances musculaires et évolution pondérale.,,fre,0.5997698888138036
1875372,M1714426,"49jähriger Patient mit Fieberschüben, Gewichtsverlust, Arthralgien und Abdominaltumor.",,ger,0.5983305355552789
1060347,M898109,Kopfschmerz und Schlafstörungen beim Problempatienten.,,ger,0.5981366061458129
1092366,M930149,Die irritative berufliche Staubbelastung--ein Risikofaktor in der Atiopathogenese  der chronischen Bronchitis.,,ger,0.5968910841370457
1915900,M1754969,Kardiovaskuläre Ursachen abnormer Ermüdbarkeit.,"Excess fatigue is a common symptom of many chronic cardiovascular disorders with low cardiac output. Impairment of skeletal muscle function due to metabolic alterations seems to play a major role. In heart failure fatigue is a predominant symptom. It may be an early symptom on diseases with slow but progressive inhibition of blood flow, i.e. in constrictive pericarditis, pulmonary hypertension or mitral valve stenosis. Excess fatigue as a precursor of myocardial infarction is being discussed. Finally fatigue may be a limiting side effect of diuretic and beta-blocking agents.",ger,0.596849726604293
1371814,M1210527,E1The question of stress cardiac insufficiency in hypertension.,"In a group  of 91 patients with hypertensive vascular disease without any clinical symptoms and signs of cardiac insufficiency following pressures were measured at rest and during supine bicycle ergometer exercise: right atrial pressure, pulmonary artery pressure and pulmonary capillary wedge pressure (PCP). Cardiac output was measured by thermodilution at rest and during exercise. In 47 patients out of these 91 PCP was found to be normal and did not exceed 20 mm Hg during exercise, the remaining 44 patients developed pathologically raised PCP during exercise. The average cardiac output was normal at rest und during exercise. Those pathological PCP during exercise, which could be demonstrated in nearly 50% of all investigated hypertensive patients, reflect an elevation of left ventricular filling pressure, the reasons of which are briefly discussed.",ger,0.5966387883806986
1361629,M1200340,Die Therapie der Atemstörung beim schweren Thoraxtrauma,"The use of artificial ventilation versus conservative treatment in 101 patients with severe chest injuries is reconsidered, because major ventilation therapy carries a high incidence of complications. This technique within the past few years has increasingly been replaced by differentiated conservative respiratory treatment. On the basis of a retrospective study it is concluded that under special conditions even the unstable chest accompanied by respiratory insufficiency may be treated successfully by this technique.",ger,0.5960164362033817
1355246,M1193952,Die Therapie der Atemstörung beim schweren Thoraxtrauma,,ger,0.5960164362033817
335180,M153178,Evolution de la compliance série du muscle isolé en fonction de la fatigue.,"Frog sartorius muscles are stretched at rest and during tetanic contractions, and series-compliance of normal muscle is compared to that of a fatigued one. The series-compliance is calculated from the parallel compliance and the active one. The compliance decreases when the tension increases and becomes quite constant for the highest levels of tension. These results are discussed on the basis of the sliding filaments theory.",fre,0.5959769739334617
1433652,M1272488,Zur Lern- und Konzentrationsfähigkeit von Patienten in höherem Lebensalter mit depressivem syndrome bei cerebralen Durchbutungsstäorungen,,ger,0.5959639163469754
1280022,M1118677,Atemmechanik und Belastungsdyspnoe bei Silikose,"Mechanics of breathing as studied in patients with different stages of silicosis in rest and during exercise show the following: dynamic compliance and work against elastic and viscous resistances could not be found to be decisive indices of exertion dyspnea. Evidence of exertion dyspnea could only be achieved by means of the ration VT/PT (VT equals tidal volume, PT equals tidal esophageal pressure). Exertion dyspnea was observed at less than 0,081 VT per cm H20 PT. In accordance with Campbell and Howell, dyspnea is seen as an inappropriateness between ventilation and pressure needed.",ger,0.5953416318973206
425284,M245234,La fatigue de l'infirmière. La charge musculaire dans le travail infirmier.,,fre,0.594723134918326
206319,M22292,Ulcére de stress.,,fre,0.5945239526595769
340164,M158203,Les fractures de fatigue de la rotule chez l'infirme moteur d'origine cérébrale.,"Amongst approximately 1 500 spastic children under treatment, the authors have seen three cases of fatigue fracture of the patella. One patient was spastic and two others were athetotic. The fatigue fractures can be explained by a flexed knee gait aggravated by a contracture of the hamstring tendons. No fracture was seen in patients treated by Egger's operation. It is concluded that this procedure both prevents and cures fatigue fracture of the patella.",fre,0.5881857617926373
319715,M137516,Algies et dysfonctionnements de l'articulation temporo-mandibulaire,,fre,0.5878036171564336
1755843,M1594826,"Céphalées, pyrexie et troubles de comportement.Lymphome.",,fre,0.5875360022631819
462948,M282930,Les myalgies par crispation musculaire.,,fre,0.5866558376737045
1214841,M1052888,Effects de la pollution atmosphérique sur les symptômes respiratoires et la fonction pulmonaire.,,fre,0.5858854017814819
477826,M297814,Occlusion et algies oro-faciales.,,fre,0.5855936574586441
562210,M386448,"Effets de divers paliers de pression positive expiratoire sur l'hématose, le shunt et la compliance pulmonaire statique totale dans le syndrome de détresse respiratoire de l'adulte.","This study points out that in acute respiratory distress syndrome, the positive end-expiratory pressure (PEEP) had in every case the same action on functional residual capacity and static lung compliance. However its results on PaO2, PaCO2 and circulation are often different from patient to patient according also to the different levels of PEEP. The level of optimal PEEP is that which opens the largest number of alveoli; it is better defined by the value of PaO2 on 100% oxygen than by static compliance.",fre,0.5853018226079622
1217306,M1055357,Dilatation aiguë gastrique et anorexie mentale,,fre,0.5841927873165811
776606,M601527,Stress et aspects psycho-sociodynamiques.,,fre,0.5828634684738621
1916489,M1755558,Syndrome douloureux abdominal pseudochirurgical lors d'une hypertension artérielle pulmonaire primitive.,"The case is reported of a 49-year-old chronic alcoholic woman, who presented with severe pulmonary arterial hypertension (PAH) mimicking as an acute abdomen. She was admitted with right-sided hypochondrial abdominal pain and hepatomegaly, with a moderate jaundice. On admission to intensive care unit, she had an arterial blood pressure of 110/70 mmHg, a heart rate of 100 b.min-1, and a respiratory rate of 36 c.min-1. An electrocardiogram showed sinus rhythm and right-sided heart failure. Whilst breathing 6 l.min-1 oxygen, her arterial blood gases were: PaO2 47 mmHg PaCO2 29 mmHg. Severe PAH was confirmed by measuring her mean pulmonary arterial pressure, which was 46 mmHg, whilst her pulmonary wedge pressure was 7 mmHg. Hepatic function was also altered: total bilirubin 41 mumol.l-1, alkaline phosphatase 145 UI.l-1 and gamma glutamyl transferase 1 340 UI.l-1. She developed arterial hypotension, which did not respond to increasing doses of isoproterenol. She died on the third day. Necropsy confirmed the diagnosis of primary PAH, with acute ""cardiac liver"".",fre,0.5826260406638928
768897,M593818,Les ulcères de stress chez les insuffisants respiratoires chroniques décompensés.,,fre,0.5803552547865586
1765124,M1604112,Syndrome parkinsonien familial avec athymhormie et hypoventilation.,"Five cases of parkinsonism with athymhormia observed in a single family are reported. Death caused by central respiratory disorders occurred after 6 to 8 years of progressive course. In 2 cases with autopsy, there was a severe neuronal loss predominant in the substantia nigra. Other brain stem nuclei (locus coeruleus, dorsal motor nucleus of the vagus nerve, nucleus of the tractus solitarius) were involved, as well as the striatum, pallidum and frontal cortex. No Lewy body was seen. In the surviving patient, positron emission tomography demonstrated, 4 years after the onset, a bilateral frontal hypometabolism. This disease is a rare variety of familial parkinsonism of dominant inheritance, already reported in 2 Canadian families by Perry et al. (1975) and Purdy et al. (1978) and in a family of West Virginia by Roy et al. (1988). The respiratory disorders can be explained by the involvement of the dorsal medullary nuclei. The peculiar neuropsychological disorder and motor slowing are best accounted for by the functional impairment of both motor and limbic striato-pallido-thalamo-frontal loops.",fre,0.5802838691003164
