,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
31794,M28166102,Outcome-wide Epidemiology.,"The author proposes that epidemiologic studies should more often assess the associations of a single exposure with multiple outcomes simultaneously. Such ""outcome-wide epidemiology"" will be especially important for exposures that may be beneficial for some outcomes but harmful for others. Outcome-wide epidemiology may also be helpful in prioritizing public health recommendations. Methodologically, the conduct of outcome-wide epidemiology will generally be more straightforward than recent proposals for exposure-wide epidemiologic studies, in which the associations between a single outcome and many exposures are assessed simultaneously. Such exposure-wide studies are likely to be subject to numerous biases because of the inability to make simultaneous confounding control and because exposures are likely to affect, and mediate the effects of, other exposures. These problems simplify considerably in an outcome-wide approach when a single exposure is being considered. Moreover, outcome-wide approaches will generally be more useful than exposure-wide approaches in shaping public health recommendations.",eng,0.744226882932195
1503262,M1342134,The epidemiology of genetic epidemiology.,"Familial aggregation for disease is important; strong familial risk factors must exist even if the increased risk to a relative of an affected individual is modest. It is in practice difficult, however, to conduct studies in genetic epidemiology which conform to strict epidemiological principles. For twin studies there are two major questions: Are twins 'no different' from the population on which inference is to be made? Are study twins 'no different' to twins in the population? The importance of each question of bias depends on the scientific question, the trait(s) studied, and sampling issues. The strength of the twin design is its ability to refute the null hypothesis that genetic factors do not explain variation in a trait. Following the Popperian paradigm, alternate hypotheses should be considered in depth (both theoretically and empirically), with a design and sample size sufficient to exclude not just naive explanations. More sophisticated statistical techniques are now being applied, so the philosophy, assumptions, and limitations of statistical modelling must be appreciated. The concept of 'heritability' has, in the past, been misunderstood and misused. New advances in DNA technology promise to revolutionise epidemiological thinking, and so case-control-pedigree designs may well become standard tools. The strengths and limitations of studies based on related individuals as the sampling unit are discussed.",eng,0.7422676875049381
976230,M812859,The immunology and epidemiology of influenza virus.,,eng,0.7415081733586226
960293,M795057,A clinical and epidemiological study of gastro-enteritis.,"Over a 13-year period, 2,903 Asian, Coloured and White children with gastro-enteritis were admitted to the Wilkins Infectious Diseases Hospital, Salisbury. During a pilot study of 250 patients conducted over the first 2 years, a definite seasonal variation in the occurrence of gastro-enteritis, with a peak incidence in winter, was noticed, and this led to a more detailed study of 2,653 patients over the next 11 years. Bacterial pathogens were recovered from 27% of patients, strains of Shigella accounting for 12% Salmonella for 7% and Escherichia coli for 8%. A severe outbreak of E. coli infection occurred between October 1971 and December 1972, and 4 of a total of 9 deaths occurred during this period, all in children suffering from E. coli 0111/B4 infections. The bacterial recovery rate was highest in the summer (40%) and lowest in the winter (12%). Winter diarrhoea broke out over 3-month periods during each year and accounted for 37% of the cases, but none of the children who contracted it died. The clinical picture of winter diarrhoea differed from the others and the most serious illness was that caused by enteropathogenic strains of E. coli. The over-all mortality in the series was 0,27%.",eng,0.7405639328438827
1654788,M1493743,Epidemiology of dust-mite-related disease.,"For many years it has been suggested that allergens derived from the house dust mite played a major role in the pathogenesis of asthma, eczema and some cases of allergic rhinitis. Recently, house dust mite allergens have been purified and specific immunoassays developed with which exposure to house dust mites and their allergens can be more easily determined. Using these tools, epidemiological studies have provided confirmatory evidence that not only is house dust mite exposure associated with the majority of cases of asthma in children and young adults, but that it is causally related to the development of asthma.",eng,0.7383227636155573
571336,M395834,The epidemiology of babesial infections.,,eng,0.7344108135785512
559300,M383455,Epidemiologie und Diagnostik der Listeroise.,,ger,0.7327949944864084
825910,M650835,Epidemiologic research.,,eng,0.731602009643977
292825,M110159,"Diagnostic, epidemiologic, and experimental parasitology: immunologic aspects.",,eng,0.73091360035441
1240305,M1078419,Das Rasch-Modell in der klinischen Epidemiologie.,,ger,0.7308132652364493
358410,M176687,Epidemiology of pertussis.,,eng,0.7308011436188047
871121,M696058,Untersuchungen zur Epidemiologie von Staphylokokkeninfektionen in SPV-Versuchstierbeständen.,"The occurrence and spread of staphylococcal infections in stocks of SPF-animals were studied over a period of more than three years. The results were compared with observations made by other authors. Staphylococcus aureus strains isolated from both sick and healthy animals (mice, rats, rabbits, guinea pigs) as well as from veterinary staff were lysotyped with the international phage set for epidemiological investigations. The majority of the lysotypes demonstrated in sick mice and rats belonged to lysogroup III (77% and 96% respectively). S. aureus strains with the phage patterns III 6/42E/47/53/54/75/83A/ +, III 54/83A and III 54/83A/85 were most common amongst these animals. The lysotype 80/3c/47/53/54/75/84/85 + occurred in rabbits and guinea pigs only. S. aureus strains of lysogroup I and II, which are frequently involved in skin infections of man, were either found only very scarcely or not at all discovered in the animals tested. Among the veterinary personnel staphylococcal strains of the lysogroups I and III as well as non-classificable strains occurred at a similar rate of approximately 25% each. Several lysotypes (I 29, III 42E/47/53/54/75/77/84/ + M 187) persisted in members of the staff over a stretch of two to three years without causing infection to the animals under their charge. On the other hand, lysotypes isolated from infection sites (abscesses) in the animals were mostly found also in swabs from the nasopharynx of healthy animals and the personnel. The implications of the importation and the spreading of Staphylococci in animal stocks by veterinary staff are pointed out. Factors promoting staphylococcal diseases in animals and measures to prevent S. aureus infection from SPF-animal stocks are discussed.",ger,0.7176882498251896
707436,M532301,Epidemiologie und Prophylaxe der Influenza.,,ger,0.715888516891776
1089332,M927116,Epidemiologie der Influenza.,,ger,0.7137432281599169
300961,M118348,Zur Epidemiologie der Hepatitis B.,"A hepatitis B epidemic was observed in an institution for retarded children. The mode of transmission and the epidemiology of this disease was studied. Approximately 50% of all children in this institution were infected by the enteral route. 7 children were hospitalized with an accute episode of hepatitis B and recovered completely. 9 children showed persisting hepatitis B surface antigen and DANE-particles in the serum without clinical signs of infection. 6 of those 9 children were diagnosed as trisomy 21. All of them excrete HBs Antigen in saliva, tears and urine. 80% of family members and teaching personnel involved with these children were infected, 23% had an acute episode of hepatitis B.",ger,0.7052608427746375
1368900,M1207612,Von der Epidemiologie zur Prävention,,ger,0.7046679041308582
1922204,M1761273,"Lyme-Borreliose--Epidemiologie, Atiologie, Diagnostik und Therapie.","The tick-borne Lyme Borreliosis may lead to a wide variety of sequels. Besides symptoms involving skin, joints and heart the infection provokes as a neurologic complication a meningopolyneuritis Garin-Bujadoux-Bannwarth in second state and a progressive encephalomyelitis in third state. Unexpected widespread--as modern laboratory investigations proved--the contamination only occasionally inflicts clinical manifestations. Involvement of the nervous system is substantiated by the demonstration of endogenous Borrelia antibodies in the cerebrospinal fluid. This prove is to claim especially for the assumption of a third state neuroborreliosis with progressive encephalomyelitis. Severe damage can be prevented by prompt diagnosis, specific treatment and follow-up.",ger,0.7023656715847435
208918,M24921,"Atiologie, Pathogenese und Epidemiologie der Hochdruckkrankheit.",,ger,0.7013806944535689
