,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
104772,M28295777,Can LDL cholesterol be too low? Possible risks of extremely low levels.,"Following the continuous accumulation of evidence supporting the beneficial role of reducing low-density lipoprotein cholesterol (LDL-C) levels in the treatment and prevention of atherosclerotic cardiovascular disease and its complications, therapeutic possibilities now exist to lower LDL-C to very low levels, similar to or even lower than those seen in newborns and nonhuman species. In addition to the important task of evaluating potential side effects of such treatments, the question arises whether extremely low LDL-C levels per se may provoke adverse effects in humans. In this review, we summarize information from studies of human cellular and organ physiology, phenotypic characterization of rare genetic diseases of lipid metabolism, and experience from clinical trials. Specifically, we emphasize the importance of the robustness of the regulatory systems that maintain balanced fluxes and levels of cholesterol at both cellular and organismal levels. Even at extremely low LDL-C levels, critical capacities of steroid hormone and bile acid production are preserved, and the presence of a cholesterol blood-brain barrier protects cells in the central nervous system. Apparent relationships sometimes reported between less pronounced low LDL-C levels and disease states such as cancer, depression, infectious disease and others can generally be explained as secondary phenomena. Drug-related side effects including an increased propensity for development of type 2 diabetes occur during statin treatment, whilst further evaluation of more potent LDL-lowering treatments such as PCSK9 inhibitors is needed. Experience from the recently reported and ongoing large event-driven trials are of great interest, and further evaluation including careful analysis of cognitive functions will be important.",eng,0.7098793389523234
22706,M28383695,Effect of pre-exercise carbohydrate diets with high vs low glycemic index on exercise performance: a meta-analysis.,"Context!#!Although pre-exercise consumption of a low-glycemic-index (LGI) carbohydrate meal is generally recommended, the findings regarding subsequent exercise performance are inconsistent.!##!Objective!#!This meta-analytic study was conducted to determine whether a pre-exercise LGI carbohydrate meal leads to greater endurance performance than a pre-exercise high-glycemic-index (HGI) meal.!##!Data sources!#!The following electronic databases were searched until April 2016: MEDLINE, SPORTDiscus, Web of Science, and Cochrane Central Register of Controlled Trials. The reference lists of selected articles were searched manually.!##!Study selection!#!Randomized controlled or crossover trials comparing the effects of LGI and HGI pre-exercise carbohydrate meals on subsequent exercise performance of healthy participants were included.!##!Data extraction!#!The Jadad scale was used to assess the methodological quality of the included studies. A fixed-effects model was used to evaluate overall and subgroup estimates.!##!Results!#!In total, 15 eligible studies from 727 articles were included in this meta-analysis. All included studies were of low research quality. The synthesized effect size ( d  = 0.42, z  = 3.40, P  = 0.001) indicated that the endurance performance following an LGI meal was superior to that following an HGI meal. Subgroup analyses demonstrated that the treatment effect did not vary across outcome measures (exercise to exhaustion, time trial, and work output) or athletic status (trained or recreational participants).!##!Conclusions!#!Weak evidence supports the claim that endurance performance following a pre-exercise LGI meal is superior to that following a pre-exercise HGI meal. Further high-quality research in this area is warranted.",eng,0.7086679994524356
638955,M463799,Nitrogen balance in obese patients receiving a very low calorie liquid formula diet.,"Eleven obese patients were placed on a liquid formula diet containing 320 kcal (1.34 MJ), 31 g protein, 44 g oligosaccharides, 1.5 g fat, vitamins, and essential minerals for a period of 4 weeks under metabolic ward conditions. The diet was well tolerated, and mean weight loss was 2.49 kg/week during the 4-week period. Nitrogen excretion diminished in all patients during the period of treatment, but nitrogen balance remained slightly negative in most patients, mean daily deficit being 1.3 g N/day at the end of the study. The rate at which nitrogen was loss declined in a biphasic fashion, a slower second phase after an initial rapid period of adjustment to the diet. During the study a mean of 4.1 +/- 1.4% SD of calculated total body nitrogen was lost. Potassium excretion studies did not reveal significant potassium losses. The amount of nitrogen loss was correlated with the urinary creatinine excretion, suggesting that nitrogen loss during reduced dietary intake of protein is largely dependent on the size of the lean body mass.",eng,0.7073388570391685
296212,M113589,Comparison of two commercial low residue diets and a low residue diet of common foods.,,eng,0.7065214048791497
905733,M730683,"Effect of calorie restricted high carbohydrate, high protein low fat diet on serum lipids in diabetes--a follow up study.",,eng,0.7063888126833523
937091,M762056,Low pressure tritiation of proteins.,,eng,0.7057381193511183
1898083,M1737142,"Low blood pressure, low mood?","Objective!#!To determine whether a set of physical symptoms is associated with low blood pressure and to investigate the possible role of psychological factors in their occurrence.!##!Design!#!Analysis of data collected by questionnaire and physical screening from the first phase of the Whitehall II study, a cohort study of an employed population.!##!Setting!#!23 civil service departments in London.!##!Subjects!#!10,314 male and female London based civil servants aged between 35 and 55.!##!Main outcome measures!#!Symptoms of dizziness-giddiness and unexplained tiredness; psychological functioning as measured by the 30 item general health questionnaire in which the response ""no more than usual"" to an item about disease was scored as indicating chronic illness.!##!Results!#!Dizziness-giddiness in men and unexplained tiredness in both men and women were significantly related to low systolic blood pressure. There was a highly significant inverse relation between general health questionnaire score and systolic blood pressure for both men and women, which persisted after controlling for potentially confounding variables, including age, body mass index, drug treatment, physical illness, and exercise. This association of low blood pressure with physical symptoms was no longer significant when general health questionnaire score was controlled for.!##!Conclusions!#!There seems a strong relation between low systolic blood pressure and minor psychological dysfunction. Associated physical symptoms seem to be secondary to the primary disturbance in mental state.",eng,0.7051153546587501
1720105,M1559076,"Low blood pressure, low mood?",,eng,0.7051153546587501
1214785,M1052832,Low calorie protein diets.,,eng,0.7047212327676482
982056,M819274,"Unterschiedliche Calorienzulfuhr bei 75 ""low birth weights"": Einfluss auf Gewichtszunahme, Serumeiweiss, Blutzucker und Serumbilirubin","A prospective study on oral feeding was started in 75 low birth weights (below 2500 g) with adapted milk. Early feeding was given in two groups with different feeding volume and caloric intake. The infants were grouped alternately. Both groups were comparable concerning birth weight, gestational age, and intrauterine growth. Due to partially different variances, covariate correction was applied to analysis of the data. The high caloric group had excellent weight gain, the maximum weight loss was less, and birth weight was regained earlier than in the control group. Blood sugar and serum protein were similar in both groups. Mean serum bilirubin levels were lower in the group with high caloric intake, but differences failed to be significant. Early high caloric feeding was well tolerated and is preferable to parenteral nutrition in low birth weights.",ger,0.598971086657806
367686,M186689,"Turnover der Triglyzeride in den ""very low density""-Lipoproteinen bei Hyperlipidämie vom Typ IIb und IV. Vorläufige Mitteilung",,ger,0.5813985536547904
377101,M196439,"Der Einbau von 14C-Octanoat, 14C-Palmitat und 3H-Glycerol in Chylomikronen und very low density-Lipoproteine (VLDL) bei Hyperlipidämie vom Typ V.",,ger,0.5672281395957209
1035972,M873719,Plasma renin activity during lithium treatment of patients.,Plasma renin activity (PRA) was determined in patients given lithium treatment. In a longitudinal study PRA was determined in 9 patients before the start of lithium treatment and at intervals during 3 months of treatment. The activity was increased significantly above pretreatment values on day 8 of the treatment; thereafter it fell to pretreatment values. In a transversal study 18 patients given lithium treatment for 2-20 years were compared with 11 control persons. PRA did not differ significantly between the two groups. The results indicate that PRA rises transiently shortly after start of lithium treatment and thereafter falls to pretreatment values where it remains even under prolonged lithium administration.,ger,0.5645267701294853
805535,M630456,Technique rapide de preparation des acides ribonucleiques thyroidiens sans phenol.,"Thyroid tissue was homogenized in 2 M LiCl. The homogenate was alloued to stand 1 h 30 min at 2 degrees C and then centrifuged. The pellet was suspended in 5% triisopropylnaphthalene sulfonic acid (the sodium salt), 0.05 M Tris--HCl, and 0.1 M NaCl (pH 8). After stirring and centrifuging, the supernatant containing the crude RNA was purified by filtration on Ultrogel AcA 22 (LKB, Sweden). Before adding the sample of crude RNA to the column, pronase was placed on the column. When pronase had entered the gel, we added the sample. The first peak contained pure RNA plus some DNA. The former was precipitated with 2 M LiCl. The RNA species obtained by this technique were undegraded and the yield was 30% better than that of the phenol technique.",fre,0.5619945650065715
555817,M379845,"Ein System für ""Intermittent Mandatory Ventilation"" (IMV) mit dem Engström-Respiratoren ER 200/300.","At low financial and material costs conventional Engström-respirators (Types ER 200, 300) can be converted to make Intermittent Mandatory Ventilation (IMV) possible. These so converted respirators were examined when a group of patients in a surgical intensive care unit who had undergone mechanical ventilation for a longer period of time was weaned from the respirator. It could be shown that during the step-by-step weaning of these patients no significant changes appeared in the results of the blood gas analyses, which means that the patients' pulmonary function took over again gradually. Doubtlessly, the convertability of the Engström-respirator for IMV will help promote the weaning of patients with respiratory complications by this method.",ger,0.5600397368952772
1154345,M992183,Influence of helio- and thalassotherapy on the vitamin A and Beta-carotene levels in psoriasis,,ger,0.5597691478410023
1052258,M890006,Electroosmotic pump for steady regulated or controlled release of medicaments (author's transl).,,ger,0.557547449687369
185731,M655,Letter: Gamma glutamyltranspeptidase (gamma GT) after myocardial infarction.,,fre,0.555439886057651
1317956,M1156638,"Variations thermiques, entre 1 et 300 degrees K, de la chaleur specifique de la L-alanine, tri (L-aline), et de la poly (L-alanine) sous Formes alpha et beta",,fre,0.5551413236475192
889541,M714484,The development of motor competency in normal and slightly mentally handicapped children.,"A study of the motor development and the corporal schema integration was carried out on 60 normal children aged between 6 and 10, and 40 slightly mentally handicapped children of 8 and 10 years of age. The deficiency at the level of manual rapidity is the most important element concerning the motive debility of mentally handicapped children. The tests show that there is no parallelism between the motive retardedness and the level of attainment of the corporal schema. In fact, the motor debility of 8 years old children is emphasized at the age of 10 with reference to normal children. On the other hand, if, at the age of 8, the mentally handicapped children have a lag of the corporal schema acquisition, these children have nearly overcome their retardedness at the age of 10. Therefore one can conclude that the motor retardedness of the slightly mentally handicapped children is not essentially due to a deficiency of the corporal schema integration.",ger,0.554777294878974
647686,M472537,Soluble ophthalmic drug inserts with antibacterial and antiviral preparations.,,fre,0.554596153447051
1979462,M1818731,Trends in low birthweight Canada. 1971 to 1989.,"This paper reviews the levels of and the trends in low birthweight (under 2,500 grams) and premature births (less than 37 weeks gestation) in Canada from 1971 to 1989. Low birthweight (LBW) characterized 6.6% of births in 1971 and 4.6% of births in 1989: this represents a decline of 30% in LBW for the period. The decline was evident for mothers in all age groups, and for all birth parities. However, the prevalence of very low birthweights (less than 1,500 g) remained stable during the period, accounting for 0.8% of births in 1971 and 0.7% in 1989. Preterm births (less than 37 weeks of gestation) increased from 47% of all LBW births in 1971 to 60% in 1989. This shift and the small decline in the prevalence of preterm LBW babies has clinical and preventive implications. These and other findings are based on analysis of 6.6 million single live births between 1971 and 1989.",fre,0.5541059312428263
1145539,M983343,[Gas chromatographic-mass spectrometric investigations on the formation of phenolic and aromatic hydrocarbons in food (author's transl)].,"Phenolic compounds and aromatic hydrocarbons are components in many foods and often typical flavoring substances for example of roasted and smoked products. They are also of toxicological importance. By means of model reactions we have investigated their formation by thermal fragmentation of cinnamic, p-coumaric, ferulic and sinapic acids. The products of these reactions were determined by gas chromatography and identified by mass spectrometry or infrared spectroscopy. Product ratio and mass spectra are given. Barley was roasted in a similar manner, and the components formed were identified. Column chromatography and preparative gas chromatography were used for preliminary separation.",ger,0.5538586995828448
1981602,M1820871,Fluoride bioavailability from sodium fluoride alone or in association with different calcium salts.,Fluoride pharmacokinetics were studied in twelve healthy subjects after oral administration of one tablet of osteofluor-containing 25 mg of sodium fluoride alone or associated with different calcium salts (500 mg Ca element) given as microcrystalline hydroxyapatite compound or powdered tri-calcium phosphate. Fluoride was measured in plasma and urine with a specific electrode and fluoride bioavailability from the three drugs was compared. Calcium absorption after oral load was assessed by measuring variations from the fasting state of plasma calcium and parathyroid hormone and of the urinary calcium to creatinine ratio. The bioavailability of fluoride is significantly decreased by the association to sodium fluoride of hydroxyapatite but not of tri-calcium phosphate. Calcium absorption seems greater after administration of hydroxyapatite compound. The decrease of the fluoride bioavailability is probably dependent on the capacity of calcium absorption from the calcium salts. The association of calcium to fluoride is absolutely required for treatment of osteoporosis. The microcrystalline hydroxyapatite compound seems preferable in view of its greater calcium absorption and of its limited decrease in fluoride bioavailability.,fre,0.5535521933098745
1039785,M877532,Pharmacokinetics of heparin after a single intravenous or subcutaneous injection.,"In 2 groups of 4 probands the pharmacokinetics of heparin were investigated by a physiologic method (factor Xa inhibition) and an isotope method (35S-heparin) following a single intravenous injection of 5000 IU heparin and a single subcutaneous injection of 10000 IU heparin respectively. Following intravenous administration the anticoagulant effect and radioactivity fall exponentially. The half-life is about 50 min and the distribution volume 3000 ml (factor Xa inhibition) and 3800 ml (radioactivity). With subcutaneous injection peak concentrations above 0.2 IR heparin/ml were measured by both methods 2-4 h after administration; 9 h after administration, no further factor Xa inhibition was detectable in 2 probands. In the light of these and previously published results, some practical aspects of the conduct of therapy and prophylaxis of thromboembolism with heparin are discussed.",ger,0.5512552197282479
943646,M772607,Letter: Effect of propranolol on urine concentration.,,fre,0.5499702606276257
195173,M10821,Lack of a significant protective effect of augmented circulating glucose on the ischemic myocardium.,"This was a 60 year old woman, with a very large retro-pharyngeal tumour, mainly situated on the right, revealed by chronic decompensated respiratory failure. Admission to hospital was justified by deep coma with cyanosis of the face and extremities. She had taken 50 mg of Oxazepam the day before admission to hospital. This coma was due to chronic respiratory failure decompensated, as suggested by clinical and laboratory examination after elimination of any traumatic, neurological, endocrine or metabolic disorder. Intubation, rendered difficult by the retro-pharyngeal tumour and assisted ventilation permitted recovery of normal consciousness within 48 hours. This bi-lobed and encapsulated tumor was completely removed after full radiological assessment which showed the absence of any bony lesions. Histology suggested that this was a  benign lipoma. The course was very rapidly favourable with a definite improvement in respiratory function one year after the surgical operation.",fre,0.5496131238680451
1498437,M1337306,Effect of dietary gamma-linolenic acid on specific activities of delta 6 desaturation in obese Zucker rats.,,fre,0.5488748627722626
565143,M389392,CPHA releases fluoride report.,,fre,0.5487460915075236
922295,M747254,"Committee of standardisation. ""Enzymology"" commission. Recommendations for the determination in human serum of catalytic concentration of a lanine aminotransferase at 30 degrees C (document E. stage 3).",,fre,0.5485630057731119
206043,M22016,"[Effects of new beta receptor blocking agent Acebutolol in patients with essential, renal, and broderline hypertension].",,ger,0.5485174323063902
1250442,M1088567,Action of ethanol and other solvents on the nerve tissue under in vitro conditions.,"Explants and cells of nervous tissue were cultivated in the presence of aethanol, tween 80, dimethylformamid (DMF) and dimethylsulfoxid (DMSO) and the influence upon the index of area, the growth rate and fiber index was observed. They are important to solutions of drugs for tests in vitro. At the beginning of the cultivation aethanol in vitro influenced the regeneration of nerve fibers from explants and cells. A significant increase of the index of growth was observed. After a long term influence of tween 80, DMF and DMSO an inhibition of differentiation of neurons in vitro was observed.",ger,0.5478068251028163
1422896,M1261725,Longterm study of a minipill consisting of 30 mcg ethinyl estradiol and 1 mg norethisterone acetate.,,fre,0.5475525782158195
414773,M234720,Effect of prednisolon on cell metabolism of candida.,In vitro effects of 2 water-soluble prednisolon-derivatives on 10 Candida albicans and 10 Candida tropicals species were investigated. Tests were performed during resting and proliferation phases. Changes of cell metabolism were measured by O2-consumption by the Warburg technique. With increasing corticosteroid concentrations (10-10000 gammaml) a dose dependent increase of cell respiration was found with and without addition of nutritive substrates. Even high concentrations of corticosteroid did not cause an antimetabolic effect. The tests did not yield different results for the two Candida species examined.,ger,0.547430560037748
881721,M706660,Acute and chronic experimental arthritis due to intra-articular injections of collagen-anti-collagen complexes.,,ger,0.5439724856695097
1415420,M1254249,Oxidative side reactions during dansylation of SH-compounds.,"Dansyl chloride can act as an oxidizing agent on compounds which are easily oxidized. During the reaction of mercaptanes, e.g. cysteine, homocysteine, cysteamine, with dansyl chloride, the corresponding disulfides are formed and dansyl chloride is reduced to 5-dimethylaminonaphthalene 1-sulfinic acid. This reaction is so rapid that the normal dansylation can take place only after complete oxidation of all SH-compounds. Therefore only the dansyl derivatives of the corresponding disulfides are formed during normal dansylation of SH-compounds. If different SH-compounds are present in the reaction mixture mixed disulfides are formed as well. These can be separated by microchromatography on 3 X 3 cm micropolyamide sheets. Dependent on the concentration of dansyl chloride, 6 or even 15 different dansylated disulfides are formed from three different SH-compounds so that interpretation of these chromatograms is difficult. The actual dansylmercaptanes (e.g., dansylcysteine, dansylhomocysteine, dansylcysteamine) can be prepared by reduction of the dansylated disulfides with suitable reducing agents.",ger,0.5434725846758417
1325875,M1164565,[Letter: An alternative method of large scale plasma fractionation for the isolation of serum albumin].,,ger,0.5427656419439116
878528,M703466,Alcohol induced changes of carbohydrate metabolism [author's transl].,"It is evident that ethanol by itself or one of its metabolites produces alterations in transport, metabolism and disposition of carbohydrates. Ethanol acts via changes in the redox state of co-factors; e.g. ethanol-induced hypoglycemia is due, partly, to the inhibition of hepatic gluconeogenesis by ethanol as a consequence of the increased NADH2/NAD ratio in patients whose glycogen stores are already depleted. On the other hand, hyperglycemia has also been described in patients with alcoholism. Although its mechanism is still obscure, abnormal hormonal secretion of insulin, catecholamines and glucocorticoids has been incriminated. Finally, structural changes of the liver and pancreas such as cirrhosis and pancreatitis produced by chronic alcohol consumption should also be considered as pathogenetic factors in a variety of clinical states involving deranged carbohydrate metabolism.",ger,0.5425523573804184
1161672,M999513,The substitution of protein feed by lysine-supplemented protein-rich wheat during the raisung and laying periods in hens. 6. Report. The effect of graded lysine supplemented on the crude nutritional content of the carcas of laying hens.,"In the present work 8 hens taken from each of the 16 experimental groups (90 birds per group) were killed at the end of the trial period (52 weeks). The weight of the organs was determined and bones, the utilizable parts and the residual carcass were analyzed for their crude nutrient content. The experimental birds received rations containing a large proportion of high-protein wheat supplemented with varying levels of lysine. Variations in the lysine supply did not affect the mass of blood, feathers, bones, liver, stomach, heart and ovaries, including ovarian follicles. An analysis of the utilizable parts (flesh, stomach, heart, liver, follicles, fat) for crude nutrients showed that the heavier birds receiving adequate amounts of lysine contained less crude protein and more crude fat than the smaller birds. A positive correlation was found to exist between the crude ash content of these samples (expressed as %) and the levels of lysine supplied during the laying period. All the birds receiving the lysine-deficient ration during the time of rearing or during the laying period contained significantly less crude ash in their bones. Alongside with the crude ash content the phosphorus content of the bones decreased when the birds where fed the diet for laying hens.",ger,0.5423662727898599
944293,M773255,[Unusual air distribution patterns in prematures on positive pressure ventilation].,,fre,0.5420408549682157
1335065,M1173762,Effect ofO-(beta-hydroxyethyl)rutoside on intestinal tract cells following partial body irradiation.,"In the present study the influence of O-(beta-hydroxyethyl)-rutoside (HR) on the intestinal cells of irradiated mice was investigated. The mitotic activity in the duodenum after irradiation of the abdomen with 800 and 1200 R was shown to be significantly increased during the recovery phase after application of HR. The number of irradiation induced stem cell pycnoses was markedly reduced by HR in the case of both radiation doses. The initially decreased incorporation rate of H3-thymidine was found to increase more rapidly during the first few hours after irradiation in animals pretreated with HR than in those untreated. Cytogenesis of goblet cells, in the duodenum proved to be favourably influenced by HR. During the recovery phase the values were found to be above those observed in the control group and in the untreated animals. The mitosis free interval in the rectal cells immediately after irradiation proved to be shortened in the pretreated animals and the re-increase of the mitotic activity was found to be accelerated. The number of cell pycnoses was also markedly reduced after application of HR, while the incorporation rate of H3-thymidine was accelerated. The radiosensitivity of the goblet cells was not influenced by HR. Disorders in differentiation of the muciferous cells were observed in both test groups.",ger,0.5418649722338478
1317667,M1156349,Bericht über WODADIBOF II (Workshop on the Determination of Anti-Epileptic Drugs in Body Fluids),,ger,0.541716592132277
742135,M567027,[Intragastric self-administration of ethanol solutions by rats after chronic ethanol consumption].,"1. Rats rendered physically dependent on alcohol by the forced consumption of a liquid diet containing ethanol were subsequently placed in an intragastric self-administration situation. 2. Under these conditions, the intoxicated rats maintained the same high level of ethanol consumption as observed during the previous forced ingestion procedure. However this response is transitory and disappears following the presentation of a dilute ethanol solution. 3. Significantly different results were provided by the control animals. 4. Conditions for establishing a higher oral preference in rats rendered physically dependent are examined and discussed.",fre,0.5412562584811881
674819,M499673,Interpreting health cost indicators -- part two.,,fre,0.5406203970403933
1463464,M1302322,Measuring units for elastic stockings: priority to mmHg rather than classes.,"Seven incontrovertible arguments show that the only valid measurement unit for elastic stockings is the millimetre of mercury and not a grading system. The mmHg is an international measurement unit; a new European grading system will make prescribing much more difficult; the degree of arterial insufficiency is calculated by taking systolic pressures by Doppler and is expressed in mmHg; in case of superimposition of elastic stocking, pressure add together but not grades; the unit used for pressure instruments is the mmHg; a clinical situation may require a compression force straddled between two grades; finally, new materials will certainly provide increasingly precise forces.",fre,0.5400909557257242
194423,M10055,Conséquence de l'administration d'adrénolytiques alpha ou beta sur la mobilization des acides gras libres plasmatiques induite par la noradrénaline et l'isoprénaline chez le chien,Noradrénaline or isoprenaline (a beta sympathicomimetic drug) infusion in fasting awake dog provoque a rise of plasmatic FFA. This effect is abolished by administration of propranolol (beta blocking agent) but not by phentolamine (alpha blocking agent). Phentolamine potentiate the rise of FFA in response to noradrenaline but not to isoprenaline. This alpha blocking drug supress the fall of FFA induced by phenylephrine a sympathomimetic drug.,fre,0.5390799830359984
366749,M185717,[Validity of bronchial flow measurement by Wright's air flowmeter. Comparison with maximal expiratory volume in a second].,"The validity of measurement of bronchial air flow, using Wright's air flow meter, was studied comparing the maximum air flow thus obtained with the maximum expiratory volume in one second, used as unit of reference. During a first stage, the reproducibility of the test was determined this was excellent, 3.26% for the maximal flow rate and 2.48% for the maximum volume expired in one second. During a second stage were drawn up correlations between the two tests which were very narrow: O.971 in healthy sbjects, 0.919 in sick patients. The Wright flow meter is a strong, reliable and inexpensive instrument and will thus be very useful in the daily assessment of bronchiolar constriction at the bed side, and in the routine detection of obstructive syndromes.",fre,0.5390393067040457
987452,M825012,[Thrombotic complications of long term intravenous alimentation in infants].,,fre,0.5364013000517814
834615,M659540,Dosage sensible et rapide chloramphenicol dans le serum par chromatographic liquide haute pression.,,fre,0.5362609957458734
