,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
1926275,M1765344,Kardiologische Diagnostik bei arteriellen Embolien.,"Potential cardiac sources of arterial embolism are in particular thrombi within the left atrium or ventricle, or attached to a prosthetic valve, intracardiac tumors, and vegetations due to endocarditis. Patent foramen ovale and atrial septal defect may lead to paradoxical embolism, and spontaneous echo contrast within the heart has to be considered as a parameter of increased thromboembolic risk. In rare cases, atrial septal aneurysm, mitral valve prolapse or annulus calcification and calcified aortic stenosis has to be taken into consideration. Current method of choice for diagnosis of these abnormalities is echocardiography. When the transthoracic approach fails, transesophageal echocardiography (TEE) leads to a definite diagnosis in most cases. Precordial echocardiography allows the detection of left ventricular thrombi with a sensitivity ranging between 72 and 95%, and monoplane TEE does usually not increase these numbers. In contrast, thrombi within the left atrium and particularly in the left atrial appendage can be detected with a significantly higher detection rate when TEE is used. The same is true for spontaneous echo contrast in the left atrium, a phenomenon which is almost exclusively diagnosed by TEE, as well as for endocarditis associated vegetations that can be identified by TEE with a sensitivity higher than 90%. Patient foramen ovale is usually diagnosed by precordial contrast echocardiography combined with a Valsalva maneuver; color Doppler or contrast TEE allows to increase the detection rate. In the diagnosis of prosthetic valve attached thrombi and vegetations, TEE is clearly superior compared to the precordial examination, at least concerning prosthetic devices in mitral position. If echocardiography fails to identify a potential cardiac source of embolism, other techniques don't add significant information in most cases. Detection of a potential source of embolism, however, does not necessarily prove that the particular finding represents the true etiology of an embolic event; results of all clinical and technical examinations have to be evaluated in a critical synopsis. In addition, proper therapeutic consequences in quite a number of abnormalities considered as potential cardiac sources of embolism are not yet defined.",ger,0.7978599110967267
1670835,M1509797,Linksventrikuläre Katheterablation des AV-Uberleitungssystems mit Radiofrequenzstrom.,"We report on a 32-year-old female patient with a history of recurrent atrial fibrillation and rapid ventricular response (up to 240 beats/min) resistant to multiple drug therapy. In this patient, we successfully performed a radiofrequency catheter ablation of the atrioventricular (AV) junction from the left ventricle, after radiofrequency energy application in His-position above the tricuspid valve was unsuccessful. This technique offers an-alternative treatment in patients in whom the conventional right-sided catheter ablation of the AV junction proves ineffective.",ger,0.7963728166297325
1357368,M1196077,Behandlung mit Kathetern bei peripheren arteriellen Durchblutungsstörungen,,ger,0.7950990301656392
1994762,M1834032,Percutaneous transluminal subclavian angioplasty in a patient with postoperative angina.,"Subclavian artery stenosis is a rare cause of angina in patients who have undergone coronary revascularization using the internal mammary artery. The traditional approach to this problem is surgical revascularization of the subclavian artery with a bypass graft. We report the successful treatment of a patient with this condition using percutaneous transluminal subclavian artery angioplasty, obviating an additional surgical procedure.",eng,0.7607841509905154
629361,M454205,Percutaneous transluminal coronary angioplasty: can cardiac catheterization be therapeutic?,,eng,0.751460422591769
1692810,M1531772,Percutaneous transluminal angioplasty for transplant renal artery stenosis.,"A recent report has challenged the efficacy and safety of percutaneous transluminal angioplasty (PTA) for the treatment of transplant renal artery stenosis (TRAS). From January 1983 to December 1990, 24 PTA procedures were performed for TRAS in 18 patients. The stenoses were anastomotic in two cases, in the main renal artery in 14, and segmental in eight. After PTA, the residual stenosis was less than 20% in 14 (58%), 20%-50% in four (17%), and greater than 50% in six (25%). The mean diastolic blood pressure decreased from 106 mm Hg 1 day prior to PTA to 82 mm Hg 1 day after PTA. Long-term follow-up mean diastolic blood pressure (at 2-32 months) was 93 mm Hg (P less than .01). Eleven of the 18 patients (63%) had a 10% or greater reduction in diastolic blood pressure on long-term follow-up. Major complications occurred in two patients; one groin hematoma required surgical evacuation, and one polar infarct led to hypertension that was difficult to control. No surgical revisions of the transplant renal artery were necessary. The authors' data indicate that PTA should remain the treatment of choice for nonanastomotic TRAS.",eng,0.7502563754515396
1723436,M1562409,Restenosis after percutaneous transluminal coronary angioplasty.,Restenosis after percutaneous transluminal coronary angioplasty was demonstrated in 61 (29%) of 210 successfully treated patients. Mostly it occurred within 4 months after treatment and in arteries less than 3 mm in diameter. Careful clinical follow-up is therefore particularly important early after angioplasty of smaller arteries. Redilation can be performed without increased risk of restenosis.,eng,0.7501098758712632
1702484,M1541446,Restenosis after percutaneous transluminal coronary angioplasty.,"Percutaneous transluminal coronary angioplasty (PTCA) is now practised worldwide and offered to patients as a viable alternative to coronary artery bypass graft surgery or pharmacological therapy. However, despite its undoubted popularity, there is still a substantial amount of mystery surrounding this treatment modality. Firstly, we really don't know how it ""works"" or, why it ""works"" in some patients and not in others; secondly, we're not quite certain how to describe the impact of treatment with PTCA on the beneficiary insert; by the effect on the lesion itself as measured by coronary angiography, or by the effect on coronary blood flow, which is also measurable by various techniques, or by the effect on myocardial perfusion which can also be ""objectively assessed"", or indeed, by its impact on the well-being of the patient, which cannot actually be measured, but is the primary aim of the treatment as offered to the patient - since there is no evidence supporting a beneficial effect for PTCA on longevity (unlike CABG in certain patient subgroups). Thirdly, similar difficulties exist regarding the assessment of the long-term benefit of PTCA, which are further compounded by the variable response, over time, of the vessel wall to balloon dilatation, a process known as ""restenosis"", or the ""Achilles heel"". The main difficulties in this area are that: a) the pathology of the process is poorly understood, and much mystery and doubt still lingers, b) there is no universal agreement on how to define ""restenosis"", c) although angiography appears to be the best widely available descriptive technique, many investigators continue to use antiquated analysis methodology, the inaccuracy of which has been frequently and conclusively demonstrated. Fourthly, the introduction of new devices, instead of bringing answers or solutions, has further compounded the problem, by thus far failing to reduce restenosis, while increasing the armimentarium, and therefore, ""the doctor's dilemma"". In this treatise we present the pathological theory of restenosis and its clinical correlations, we identify the difficulties in its assessment, and propose our solution to this significant aspect of the problem. We provide an extensive summary of pharmacological attempts to prevent restenosis, a description of the new devices and their potential role, as well as a though for the future.",eng,0.7501098758712632
1705199,M1544162,Percutaneous transluminal coronary angioplasty through 4 French diagnostic catheters.,,eng,0.7500407918343973
1858424,M1697476,Percutaneous transcatheter myectomy of subvalvar pulmonary stenosis in tetralogy of Fallot: a new palliative technique with an atherectomy catheter.,"A male infant with tetralogy of Fallot was given a modified left Blalock-Taussig shunt at 11 days of age because of duct dependence. Twenty months later, because of increasing cyanosis and polycythaemia, he was given palliative treatment with balloon dilatation of the right ventricular outflow tract. Seven months later a right ventricular angiogram showed further progression of the infundibular stenosis with poor anterograde opacification of the pulmonary arteries. He underwent percutaneous transcatheter myectomy of the infundibulum with an atherectomy catheter. One month later he was well and less cyanosed.",eng,0.7491911451748428
1912121,M1751190,Percutaneous transluminal coronary angioplasty with hemoperfusion.,"Balloon inflation time during percutaneous transluminal coronary angioplasty (PTCA) is limited by the patient's tolerance to ischemia. A nonpulsatile, variable flow rate syringe pump that develops pressures up to 200 psi has been developed, along with PTCA catheters capable of delivering 0-70 cc/min of blood across a lesion at these pressures. Using this system, 110 patients have been treated with active hemoperfusion during routine PTCA. In eight cases, no preperfusion tolerated inflation time was obtained. In 96 of 102 cases, the tolerated inflation time was increased by at least 50%, for a success rate of 94%. This study demonstrated that active hemoperfusion during PTCA prolongs tolerated inflation time. The catheters and pump are capable of performing routine PTCA, supported when necessary by active hemoperfusion.",eng,0.7467935470356329
1548880,M1387792,The captopril renogram in percutaneous transluminal angioplasty of the renal arteries.,"Technetium-99m DTPA renograms were performed before and after angioplasty in a 63-year-old man with bilateral renal artery stenosis (RAS), hypertension, and renal insufficiency. Decreased isotope uptake after captopril by the right kidney assisted in the selection of the right renal artery for angioplasty. Post-angioplasty improvement in both blood pressure control and renal function was accompanied by an absence of effect of captopril on the isotope uptake by the right kidney. In bilateral RAS, the captopril renogram is a useful tool for selecting the site for angioplasty, for assessing the adequacy of the procedure, and for long-term follow-up.",eng,0.7455061841800034
1652955,M1491910,Renal transplant artery stenosis in children: treatment with percutaneous transluminal angioplasty.,"Hypertension due to transplant renal artery stenosis was treated with percutaneous transluminal angioplasty (PTA) in 6 children. 8 angioplasties were performed and the follow-up period varied between 3 and 66 months (average 23 months). The stenoses were located at the site of anastomosis in 4 children and distal to the anastomosis in 2. PTA resulted in improvement of hypertension in all patients, although the need for antihypertensive medication remained. No grafts were lost. Our findings show that PTA of transplant renal artery stenosis in children is a good first choice of treatment.",eng,0.7450216164340071
1603540,M1442481,Long-term follow-up after percutaneous transluminal coronary angioplasty in patients with single-vessel disease.,"Seven hundred ninety-eight patients with symptomatic single-vessel disease who underwent percutaneous transluminal coronary angioplasty (PTCA) between 1977 and 1985 were reevaluated by questionnaire 78 +/- 23 months after dilatation. Indication for PTCA was stenosis of > or = 70%, anginal symptoms, and objective signs of myocardial ischemia. The immediate success rate was 81.2%, and severe complications occurred in 7.1%, which included two fatal complications (0.3%). Repeat angiograms were performed in 582 of 648 patients who underwent successful dilatation and showed restenosis in 143 cases (24.6%). Within 1 year after the first dilatation, 586 patients had been successfully revascularized by PTCA (i.e., there was no evidence of restenosis or redilatation was successful), and 113 patients had undergone bypass surgery. The remaining 99 patients were treated medically if PTCA was unsuccessful or if restenosis (> or = 70%) that was not amenable to redilatation was present. The 8-year overall survival probability was 91.7%, and cardiac survival was 95.5%. The 8-year event-free survival probability was 52.7% for all patients: 62.5% in patients who had successful PTCA and 14.5% in patients who had unsuccessful PTCA (p = 0.0000). The cardiac survival probabilities of patients with lasting PTCA success at 1 year and of surgically treated patients were significantly better than those of patients who did not have successful revascularization (at 8 years 97.2% and 98.1% vs 88.9%; p < 0.04). Late events (> or = 1 year) occurred more often in patients who did not have successful revascularization compared with patients who had successful PTCA (at 8 years 57.9% were event-free vs 74.4%; p < 0.0001); even fewer late events were observed in surgically treated patients (at 8 years 88.2% were event-free; p < 0.004). Cox's proportional hazards regression analysis revealed left ventricular ejection fraction and revascularization status at 1 year as determinants of overall, cardiac, infarct-free, and event-free survival probabilities. At the time of reevaluation significantly more patients in the successful PTCA subgroup were still free of symptoms or had experienced improvement than patients in the bypass or medical subgroups (86.8% vs 68.9% and 59.5%, respectively; p < 0.0001), and more patients in the successful PTCA subgroup were still working (75.4% vs 53.3% and 56.9%, respectively; p < 0.001). We concluded that patients with single-vessel disease who have undergone successful dilatation have an excellent long-term prognosis with regard to survival, cardiac symptoms, and vocational status.(ABSTRACT TRUNCATED AT 400 WORDS)",eng,0.744096404875133
993861,M831599,Percutaneous aortic catheterization--a hazard of supraclavicular internal-jugular-vein catheterization.,,eng,0.74401551240193
625102,M449946,Nonoperative dilatation of coronary-artery stenosis: percutaneous transluminal coronary angioplasty.,"In percutaneous transluminal coronary angioplasty, a catheter system is introduced through a systemic artery under local anesthesia to dilate a stenotic artery by controlled inflation of a distensible balloon. Over the past 18 months, we have used this technic in 50 patients. The technic was successful in 32 patients, reducing the stenosis from a mean of 84 to 34 per cent (P less than 0.001) and the coronary-pressure gradient from a mean of 58 to 19 mm Hg (P less than 0.001). Twenty-nine patients showed improvement in cardiac function during follow-up examination. Because of acute deterioration in clinical status, emergency bypass was later necessary in five patients; three showed electrocardiographic evidence of infarcts. Patients with single-vessel disease appear to be most suitable for the procedure, and a short history of pain indicates the presence of a soft (distensible) atheroma likely to respond to dilatation. We estimate that only about 10 to 15 per cent of candidates for bypass surgery have lesions suitable for this procedure. A prospective randomized trial will be necessary to evaluate its usefulness in comparison with surgical and medical management.",eng,0.7434384558717242
678298,M503154,Percutaneous transluminal coronary angioplasty.,,eng,0.7429277057458268
618823,M443665,Coronary percutaneous transluminal angioplasty.,,eng,0.7429277057458268
609864,M434694,Percutaneous transluminal coronary angioplasty.,,eng,0.7429277057458268
563974,M388223,Percutaneous transluminal coronary angioplasty.,,eng,0.7429277057458268
560980,M385169,Percutaneous transluminal coronary angioplasty.,,eng,0.7429277057458268
549837,M373562,Percutaneous transluminal coronary angioplasty.,,eng,0.7429277057458268
494522,M314522,Percutaneous transluminal coronary angioplasty.,,eng,0.7429277057458268
1903574,M1742633,Analgésie postopératoire de la chirurgie de l'épaule par cathéter interscalénique: 3 ans d'expérience.,,fre,0.7110377833250745
748689,M573584,Embolisation par cathéter (radiologie thérapeutique) chez l'enfant et l'adolescent.,,fre,0.7085153177541581
766573,M591494,Embolisation par cathéter dans la pathologie rénale.,,fre,0.7070143118208864
943647,M772608,Le traitement chirurgical de la liposclérose rétropéritonéale idiopathique,,fre,0.7053928455293589
279549,M96762,Complications cardiaques de la radiothérapie thoracique.,"The cardiac complications of radiotherapy have been reviewed in the light of 46 case histories collected from 16 treatment centres in France. They are usually found after radiotherapy for Hodgkin's disease and carcinoma of the breast. Although histologically there may be diffuse fibrosis involving the endocardium, myocardium and pericardium, it is pericarditis which is the usual clinical feature. It often occurs late, and takes many forms. The dry constrictive fibrous type of pericarditis is the most severe because of the amount of myocardial fibrosis usually associated with it. It is rare for there to be clinical features of myocardial fibrosis, and if present they are variable: isolated disorders of repolarisation or of conduction, or true cardiomyopathies. Lesions of the coronary arteries are exceptionally rare after radiotherapy, and involve fibrosis of the intima or atherosclerosis.",fre,0.7026530178332164
1684418,M1523380,La fibroscopie gastrique.,,fre,0.7012116722131203
1990752,M1830022,Complications biliaires de la cholécystectomie par laparoscopie. Diagnostic et traitement endoscopique.,,fre,0.700812523897908
770313,M595235,Anévrysmes ventriculaires postinfarctus: traitement chirurgical.,,fre,0.6992370051163268
1193749,M1031719,Le moignon urétéral en urologie pédiatrique.,,fre,0.6988448402968173
1183476,M1021367,Artériosclérose hémodynamique. Localisation et traitement chirurgical,,fre,0.6986301694405243
1631667,M1470619,Sauvegarde d'un cathéter de dialyse péritonéale chez l'insuffisant rénal chronique. Apport de la chirurgie laparoscopique.,,fre,0.6976562956053948
931810,M756770,Bronchoscopie et ponction perbronchique dans le diagnostic de la sarcoïdose.,,fre,0.6972138454080631
1161363,M999204,La valeur de la médiastinoscopie dans le traitement chirurgical du cancer pulmonaire,,fre,0.69585709025885
655591,M480446,Angiographie des fistules artério-veineuses des hémodialysés.,,fre,0.6951018699717382
838559,M663486,Traitement chirurgical de l'embolie pulmonaire.,,fre,0.6939571486855806
1386363,M1225135,Atrésie pulmonaire et fistule coronaire avec shunt droite-gauche,,fre,0.6927246239982057
1365606,M1204318,Hypertension artérielle par fistule artério-veineuse congénitale d'un rein,,fre,0.692191810461817
1165732,M1003603,Les lésions de l'uretère juxta-vésical dans la chirurgie endoscopique de la vessie,,fre,0.6913445871006754
1967728,M1806978,"Hémangiomes sous-glottiques graves du nourrisson: corticothérapie, intubation ou chirurgie?","In the case of sub-glottic hemangioma, with serious immediate or cortico-resistant dyspnea, it is not always possible to wait for the growth of the laryngo-tracheal skeleton and the spontaneous involution of the angioma. On the basis of a series of 25 cases, we propose in these serious forms the following therapeutic escalation: very high dose corticotherapy, with betamethasone at 0.12 to 0.48 mg/kg/day for 15 days, followed by a degressive treatment over 6 weeks to 3 months; intubation to overcome a difficult stage in the event of aggravation of the angioma with a rhinopharyngitis. Embolization and the use of the laser proved unsatisfactory in the extensive forms of angiomas. In the event of failure of the preceding treatment, we perform a tracheotomy, the duration of which can be reduced by the surgical exeresis of the angioma with a widening of the larynx.",fre,0.6912739957157844
1016755,M854500,Physiopathologie de l'ulcère gastrique et duodénal,,fre,0.6905829238168373
