,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
130372,M28304707,[Induction of metamorphosis in planulae : II. Induction by monovalent cations: The significance of the Gibbs-Donnan ratio and of the Na,"1. The metamorphosis of the planulae ofHydractinia echinata (Hydrozoa) can be induced by a pulse-type (2-3 hrs) exposure to the ions of caesium, rubidium, lithium, and potassium. With mixtures of seawater with isoosmolar solutions of the chlorides of these ions the dose-response curves for Rb",ger,0.8029179955286895
316464,M134188,Investigations of the cell cycle of malignant tumors in oto-rhino-laryngology and their significance for cytostatic treatment (author's transl).,"45 patients with advanced malignant tumors in head and neck were treated with a cytostatic combination chemotherapy. In the beginning of cytostatic treatment surgical- and radiotherapy were no more possible. The duration of the generation-cycle of the tumor cells was determined autoradiographically with the double labelling method. Most of the patients showed a measurable diminution of tumors and a following stop of tumor growth. In spite of severe complications it was possible, to achieve a prolongation of live with a supportable feeling. A five year curing was not observed.",ger,0.8024611281895547
1013597,M851341,The eye lens - some aspects of the radiation dose and protection of the patients and the personnel in pediatric radiology.,,fre,0.7949558704038073
1732894,M1571867,"Toward the rational management of herpes infection in pregnant women and their newborn infants. Infectious Diseases and Immunization Committee, Canadian Paediatric Society.",,fre,0.7924045769984763
1654617,M1493572,Modelling of the qualitative discrimination of odours in the first two layers of olfactory system by Jutten and Hérault algorithm.,"The olfactory system discriminates many different odours although membrane receptors, and neuroreceptors that bear them, are only broadly tuned to volatile molecules. We investigated how mixed and redundant information carried by neuroreceptors could be efficiently coded by output neurons in the second neuronal layer in the brain. We showed that a good discrimination is yielded if neuroreceptors that terminate on the same output neuron belong to several types, if these types are in different proportions for each output neuron, and if each output neuron exerts an action on all others so that their independence is maximized, according to the Jutten and Hérault algorithm for separating linear mixtures of independent sources. The proposed model details the computations made by neurons and leads to a better understanding of several observed properties of the olfactory system, among which the inhibitory actions of local neurons of the second layer and the identifiability of insect glomeruli.",fre,0.7881414352933643
1555015,M1393928,Consensus statement from the workshop on the teaching and assessment of communication skills in Canadian medical schools.,,fre,0.7870499072152931
1161601,M999442,"Osseous fragility, amyotrophy, retarded development and degenerative lesions of the central nervous system. A new familial afflication.",,fre,0.7863577044935002
1634946,M1473898,In memoriam: a tribute to Jacques Werner. The role of the editor and secretary general: a dual challenge.,,fre,0.7824681395111468
930134,M755094,"Anatomical and neuroradiological study of the veins of the tentorium and the floor of the middle cranial fossa, and their drainage to dural sinuses.",,fre,0.7824579943550065
1799783,M1638786,The future of academic medicine within the health care system in Canada.,,fre,0.7803766953089972
1452150,M1291006,Guidelines for the investigation of individuals who were placed under surveillance for tuberculosis post-landing in Canada. Immigration and Overseas Health Services and the Bureau of Communicable Disease Epidemiology.,,fre,0.7795382247894621
448039,M268002,Role of the HL-A system in the transfusion of platelets and leukocytes.,,fre,0.7795037219097609
863240,M688173,The euthanasia of dogs and cats: a statement by the Humane Practices Committee of the Canadian Veterinary Medical Association.,,fre,0.7787643820911265
305326,M122731,The arterial circle of the base of the brain and its feeding vessels in certain mammals.,,fre,0.7783899213383348
852806,M677739,The small bowel enema. An improved method of examination and its indications in children.,,fre,0.7776632274429196
1619474,M1458420,"Guidelines for transfusion of erythrocytes to neonates and premature infants. Fetus and Newborn Committee, Canadian Paediatric Society.","The transfusion of erythrocytes to neonates and premature infants is common and should be minimized through a reduction in the number of blood samples taken for laboratory tests. The risks to patients have been minimized with current blood-banking techniques, although neonates and premature infants may require special consideration. The indications for transfusion of erythrocytes to neonates include the presence of shock, a loss of 10% or more of the blood volume within 72 hours when further blood sampling is expected, a hemoglobin level of less than 130 g/L in neonates with cardio-respiratory disease who require increased oxygen-carrying capacity, and a hemoglobin level of less than 80 to 100 g/L in neonates with tachypnea, tachycardia, recurrent apnea, poor feeding or failure to gain weight. The attending physician should consider these indications along with clinical judgement to ensure safe and effective erythrocyte transfusion.",fre,0.7776262249410497
460544,M280525,Clinical examination in dentofacial orthopedics and orthodontics for the use of the general practitioner.,,fre,0.7769800776710879
729068,M553951,The angiographic appearances of the normal intercostal and lumbar arteries. Analysis and the anatomic correlation of the lateral branches.,,fre,0.7763302247595875
1467488,M1306356,"Reductions in age-specific mortality among children and seniors in Canada and the United States, 1971-1989.","We compared mortality rates for children and seniors in Canada and the United States in 1971 and 1989. Children in Canada experienced a greater decrease in mortality during this period than did all children in the United States. In particular, while mortality rates for both boys and girls in Canada were higher than those for White children in the United States in 1971, in 1989 the rates for Canadian children were lower. Seniors in Canada experienced a similar or lesser reduction in age-specific mortality than did seniors in the United States. Even though senior women in the United States experienced a reduction in mortality comparable to that of senior women in Canada, Canadian senior women in general had lower level of mortality than their counterparts in the United States. Senior men in the United States experienced a relatively greater reduction than did their counterparts in Canada. The greater decline in mortality for senior men in the United States enabled them to catch up with the lower level of mortality for their Canadian counterparts in 1989. These general conclusions apply whether we compare the Canadian experience to that of the entire population or the White population in the United States. These trends in mortality reductions may reflect the fact that free universal Medicare is available for all ages in Canada, while most publicly-funded Medicare entitlements begin at age 65 in the United States.",fre,0.7754534612752247
1386385,M1225161,[Roentgenologic evaluation of pulmonary arteries in normal babies and roentgen appearance of pulmonary vascularity in young infants with congenital heart diseases].,,fre,0.7751739209484068
1654243,M1493198,A statistical chronicle of tuberculosis in Canada: Part II. Risk today and control.,"This report marks over 50 years of publication by Statistics Canada of annual reports on Tuberculosis Statistics. These years have witnessed what has been described as a conquest of tuberculosis in Canada. To quote George Jasper Wherrett in the Miracle of the Empty Beds: One hundred years ago the word consumption (as tuberculosis was then called) struck horror in human hearts. Today, in the western world, it barely evokes any emotion save a too easy surprise that it still exists. This statistical chronicle of tuberculosis in Canada is divided into two parts. Part I: From the Era of Sanatorium Treatment to the Present pulls together data from yellowed-with-age reports on tuberculosis and vital statistics, historical accounts, and modern computer files, to document the changes in tuberculosis incidence and mortality over past decades to the present. Part II: Risk Today and Control takes a closer look at those most vulnerable to contracting tuberculosis. It also looks at the future, the need for maintaining and, indeed, strengthening vigilance, and the work yet to be done to eradicate tuberculosis in Canada. The fight against tuberculosis is far from over.",fre,0.7749322847917957
852809,M677742,Mesenteric and omental cysts in children. Report of eight cases and review of the literature.,,fre,0.7748766226719991
1795656,M1634659,An analysis of the writings of Janet Geister and Mary Roberts regarding the problems of private duty nursing.,"Fifty years ago there were two widely circulated nursing journals, each with a unique purpose and style. The Trained Nurse and Hospital Review was the privately owned older journal, and the American Journal of Nursing was the voice of the professional organization. Each journal was edited by a strong nursing leader, Janet Geister and Mary Roberts, respectively. Each editor had many years of service to the nursing profession in varied capacities. Naturally, each had distinctly different interests, visions, and styles of communication. These editors witnessed and commented on the change in the sphere of nursing practice from a private duty and public health orientation to one that eventually became dominated by the hospital. Although their approaches differed, both recognized the need for organization, versatility, and creative problem solving. However, the legacy of these leaders must be considered in view of the gap that continues to exist between practicing nurses and the American Nurses' Association leadership.",eng,0.7270658149129208
1579881,M1418800,"Evolution, not revolution. Primary nursing is the key to introducing successful discharge planning for elderly patients, argue Ann Hare and Penny Hillier.",,eng,0.7251144313969977
980179,M817236,"Nutriton classics. Public Health Reports, Volume 56, 1941, pages 761-792. Domestic water and dental caries. II. A study of 2,832 white children, aged 12-14 years, of 8 suburban Chicago communities, including Lactobacillus acidophilus studies of 1,761 children. By H. Trendley Dean, Philip Jay, Francis A. Arnold, Jr., and Elias Elvove.",,eng,0.7147089498750866
460830,M280809,An interview with Wilfred A. Springer Jr. Convince patients first says new DSSNY president.,,eng,0.7118444088416099
430149,M250103,Health visiting study. A first baby: David completes the picture.,,eng,0.7114386270791427
1120235,M958030,"Married women doctors' training and re-employment schemes in the West Midlands Region, with particular reference to psychiatry.","The response of one region to the Department of Health and Social Security recommendations on re-employment of women doctors contained in H.M. 69(6) is described. In many specialities there has been an encouraging return of married women doctors to medical practice within the hospital service. In the field of psychiatry the experience in a local sub-regional training scheme suggests that graduates of a high calibre can be attracted back to this speciality on a part-time basis for training; the training has been acceptable for full qualification and the examination success rate is high; part-time appointments, including senior registrar and consultant posts, can be obtained; it would not appear that training need, in the first instance, be confined to those people working in a main teaching centre; the satisfactory resolution of any conflict between trainees' domestic and professional commitments is important, as is a flexible approach to the individual professional needs of the trainees. Such schemes appear to tap a valuable source of potential manpower which higherto has not been fully utilized.",eng,0.710473454236345
991619,M829339,"The National Health Service--two important speeches. 2. Speech by Sidney Hamburger, CBE, JP, Chairman of the North-western RHA, at the opening of an animal study course for members of health authorities.",,eng,0.7100856440154313
511310,M331961,"Classic pages in obstetrics and gynecology. A treatise on the improvement of midwifery, chiefly with regard to the operation. To which are added fifty cases, selected from upwards of twenty-five years practice. Edmund Chapman. London, A. Blackwell et al., 1733.",,eng,0.7090491181696487
1775571,M1614561,Elegy for a way of life. A physician laments the changes in American medicine; with comment from deans at the state's four medical schools.,,eng,0.7081211020560106
473863,M293850,Characteristics of children suspected of being abused or neglected: study of thirteen year experience at Rhode Island Hospital leaves many questions unanswered.,,eng,0.7058441178360311
80229,M23721046,"Are institutions evil? An analysis, with a review of (Re)thinking violence in health care settings: a critical approach, edited by Dave Holmes, Trudy Rudge, and Amélie Perron.",,eng,0.7058087140256558
527358,M349795,"A discussion of Professor Alice P. Kenney's paper, ""The rhythm of life among the Hudson Valley Dutch in the eighteenth century"".",,eng,0.7055419310050661
878628,M703567,The Inner North London Study of Sudden Infant Death and its relevance for the community services.,,eng,0.7047777938316812
184160,M28326921,"Doing a Literature Review in Nursing, Health and Social Care (Second edition) Coughlan Michael and Cronin Patricia Doing a Literature Review in Nursing, Health and Social Care (Second edition) 184pp £19.99 Sage Publishing 9781412962049 1412962048 [Formula: see text].","This book provides a concise and informative guide to the process of literature review in nursing, health and social care, and is applicable to students and professionals.",eng,0.7046606814647893
1496059,M1334928,"Today I placed my father.... A gerontologic nurse faces her father's life, and death, away from home.",,eng,0.7028747374861682
531013,M353593,"Nutrition Classics. The New England Journal of Medicine 239:911-3, 1948. Observations on the etiologic relationship of achylia gastrica to pernicious anemia. X. Activity of vitamin B12 as food (extrinsic) factor. By Lionel Berk, William B. Castle, Arnold D. Welch, Robert W. Heinle, Rudolf Anker, and Martin Epstein.",,eng,0.7019033316388708
941424,M768825,"Nutrition classics. The Journal of Dental Research, Volume Twelve, 1932, pages 149-159. The cause of mottled enamel. Margaret Cammack Smith, M.A., Ph.D., Edith Lantz, M.A., and Howard V. Smith.",,eng,0.701226358802829
515658,M336691,"Der Marktschreier. The Quack Doctor. Engraving by William French after a painting by Gerard Dou. New Haven, Yale Medical Library, Clements C. Fry Collection. Reproduced with the aid of a grant from the Jerome Foundation, Saint Paul, Minnesota.",,eng,0.7002592431507427
1006024,M843768,"The making and breaking of affectional bonds. I. Aetiology and psychopathology in the light of attachment theory. An expanded version of the Fiftieth Maudsley Lecture, delivered before the Royal College of Psychiatrists, 19 November 1976.","An account is given of attachment theory as a way of conceptualizing the propensity of human beings to make strong affectional bonds to particular others and of explaining the many forms of emotional distress and personality disturbance, including anxiety, anger, depression and emotional detachment, to which unwilling separation and loss give rise. Though it incorporates much psychoanalytic thinking, many of its principles derive from ethology, cognitive psychology and control theory. It conforms to the ordinary criteria of a scientific discipline. Certain common patterns of personality development, both healthy and pathological, are described in these terms, and also some of the common patterns of parenting that contribute to them.",eng,0.6995494681674846
14278,M28378947,"Mones, A.G. (2014). Transforming troubled children, teens, and their families: An internal family systems model for healing. New York, NY: Routledge, 154 pp., $34.99.",,eng,0.6995277681323085
