,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
1068801,M906571,Zum Auftreten von Ventilationsstörungen im Krankheitsverlauf der chronischen Bronchitis.,,ger,0.6009880660534785
845963,M670896,Elektrolyt- und Kollagengehalt im Rattenherzen bei chronischem Magnesium-Mangel and Stress.,"In chronic Mg-deficiency, there is a decrease in the content of Mg and K+ in the heart muscle. The contents of Ca, Na+ and hydroxyproline increase. There is also an increased urinary excretion of adrenaline and especially noradrenaline. With simultaneous noise stress, these changes are even greater. The magnitude of the changes increases with the degree of Mg-deficiency. The changes in the contents of Na+, K+, Ca, Mg and hydroxyproline correlate with the excretion of noradrenaline. The increase in the collagen content can be verified by electron microscopy, and it is due to a stimulation of the fibrocytes.",ger,0.600275354417717
1092366,M930149,Die irritative berufliche Staubbelastung--ein Risikofaktor in der Atiopathogenese  der chronischen Bronchitis.,,ger,0.6001665863131376
1371814,M1210527,E1The question of stress cardiac insufficiency in hypertension.,"In a group  of 91 patients with hypertensive vascular disease without any clinical symptoms and signs of cardiac insufficiency following pressures were measured at rest and during supine bicycle ergometer exercise: right atrial pressure, pulmonary artery pressure and pulmonary capillary wedge pressure (PCP). Cardiac output was measured by thermodilution at rest and during exercise. In 47 patients out of these 91 PCP was found to be normal and did not exceed 20 mm Hg during exercise, the remaining 44 patients developed pathologically raised PCP during exercise. The average cardiac output was normal at rest und during exercise. Those pathological PCP during exercise, which could be demonstrated in nearly 50% of all investigated hypertensive patients, reflect an elevation of left ventricular filling pressure, the reasons of which are briefly discussed.",ger,0.6000448347668818
1060347,M898109,Kopfschmerz und Schlafstörungen beim Problempatienten.,,ger,0.5998427092072851
1957103,M1796350,Fehlende Ermüdung der Muskulatur bei Patienten nach Immobilisation--ein Paradoxon?,"The isometric strength of knee extensors was measured in patients six weeks after cruciate ligament surgery over a contraction period of 30 sec. The characteristics of the graph obtained form the measurement system were compared to the graphs of uninjured knee extensor muscles. Apart from strength reductions, as expected for atrophic muscle, the pattern of the strength graph led to the impression that these muscles did not fatigue during prolonged contraction. This paradoxical phenomenon can be explained by the existence of central inhibitory mechanisms.",ger,0.5970948508485264
206319,M22292,Ulcére de stress.,,fre,0.5945239526595768
562210,M386448,"Effets de divers paliers de pression positive expiratoire sur l'hématose, le shunt et la compliance pulmonaire statique totale dans le syndrome de détresse respiratoire de l'adulte.","This study points out that in acute respiratory distress syndrome, the positive end-expiratory pressure (PEEP) had in every case the same action on functional residual capacity and static lung compliance. However its results on PaO2, PaCO2 and circulation are often different from patient to patient according also to the different levels of PEEP. The level of optimal PEEP is that which opens the largest number of alveoli; it is better defined by the value of PaO2 on 100% oxygen than by static compliance.",fre,0.5937310276751799
1433652,M1272488,Zur Lern- und Konzentrationsfähigkeit von Patienten in höherem Lebensalter mit depressivem syndrome bei cerebralen Durchbutungsstäorungen,,ger,0.5935456554345847
1263437,M1101571,Beeinflussen Schwere und Dauer der rheumatoiden Arthritis die Lungenventilation?,"Pulmonary ventilation was studied in 100 patients with rheumatoid arthritis of an outpatient clinic, using whole-body plethysmography, spirography, and pneumometry. The patients with more or less severe joint involvement, as well as the patients with shorter or longer duration of their disease, did not show any significant difference in their dynamic and static pulmonary fuction. Patients with serious joint destructions showed a bronchial obstruction in 29%. 36 patients who were treated with thioglucose gold had a significantly better expiration capacity. A causal connection with the underlying disease is discussed. Further examinations should take therapeutic procedures and longitudinal studies into consideration. It is doubtful that significant restriction of ventilation is present in rheumatoid-arthritis. Methodically there was a good argreement between whole body plethysmography and pneumometry.",ger,0.5931397803689546
685210,M510066,Der periproktitische Abscess als Symptom der medikamentös induzierten Agranulocytose.,,ger,0.5929064138227976
161866,M28321453,Rückenschmerzen und akute Dyspnoe – eine außergewöhnliche Ursache.,,ger,0.5927636418597423
1159985,M997826,Das Raynaud Phänomen bei chronischer Polyarthritis,,ger,0.5925871114045995
318372,M136143,Das Raynaud Phänomen bei chronischer Polyarthritis,,ger,0.5925871114045995
462948,M282930,Les myalgies par crispation musculaire.,,fre,0.5907881741416819
319715,M137516,Algies et dysfonctionnements de l'articulation temporo-mandibulaire,,fre,0.5881596937127658
396394,M216085,Amaigrissement des obèses et fatigue. Etude des performances musculaires et évolution pondérale.,,fre,0.5877672639377554
1214841,M1052888,Effects de la pollution atmosphérique sur les symptômes respiratoires et la fonction pulmonaire.,,fre,0.5846670037376054
453320,M273284,L'articulation temporo-mandibulaire. Traitment de l'hyperfonction musculaire dans le syndrome algo-dysfonctionnel de l'appareil manducateur.,,fre,0.5843707257892373
1916489,M1755558,Syndrome douloureux abdominal pseudochirurgical lors d'une hypertension artérielle pulmonaire primitive.,"The case is reported of a 49-year-old chronic alcoholic woman, who presented with severe pulmonary arterial hypertension (PAH) mimicking as an acute abdomen. She was admitted with right-sided hypochondrial abdominal pain and hepatomegaly, with a moderate jaundice. On admission to intensive care unit, she had an arterial blood pressure of 110/70 mmHg, a heart rate of 100 b.min-1, and a respiratory rate of 36 c.min-1. An electrocardiogram showed sinus rhythm and right-sided heart failure. Whilst breathing 6 l.min-1 oxygen, her arterial blood gases were: PaO2 47 mmHg PaCO2 29 mmHg. Severe PAH was confirmed by measuring her mean pulmonary arterial pressure, which was 46 mmHg, whilst her pulmonary wedge pressure was 7 mmHg. Hepatic function was also altered: total bilirubin 41 mumol.l-1, alkaline phosphatase 145 UI.l-1 and gamma glutamyl transferase 1 340 UI.l-1. She developed arterial hypotension, which did not respond to increasing doses of isoproterenol. She died on the third day. Necropsy confirmed the diagnosis of primary PAH, with acute ""cardiac liver"".",fre,0.5834921756269785
477826,M297814,Occlusion et algies oro-faciales.,,fre,0.5833985908629419
1755843,M1594826,"Céphalées, pyrexie et troubles de comportement.Lymphome.",,fre,0.583025559106482
340164,M158203,Les fractures de fatigue de la rotule chez l'infirme moteur d'origine cérébrale.,"Amongst approximately 1 500 spastic children under treatment, the authors have seen three cases of fatigue fracture of the patella. One patient was spastic and two others were athetotic. The fatigue fractures can be explained by a flexed knee gait aggravated by a contracture of the hamstring tendons. No fracture was seen in patients treated by Egger's operation. It is concluded that this procedure both prevents and cures fatigue fracture of the patella.",fre,0.5817210663749621
1381757,M1220527,"Stress, caractéristiques psychologiques et variables respiratoires","This study compares the respiratory reactions of 40 normal subjects and 40 coronary patients. The respiratory measures are taken under stress and under normal situations. The psychological features of the eighty subjects are known; they are drawn from a test battery implementing the MMPI, the ABV and the DS. The study is meant to identify the interaction between the psychological and bioclinical measures. The bioclinical measures comprise several respiratory parameters: they are taken under mental and physical stress.",fre,0.5796794441296789
1308883,M1147559,Les dérèglements de la vasomotricité coronarienne dans le déterminisme de l'angine de poitrine et des accidents cardio-circulatoires. L'athérogénèse d'origine vasomotrice,,fre,0.5793156173183021
608148,M432979,"Emotion, inhibition, asthme.",,fre,0.5792871121247944
1462058,M1300916,Syndrome d'apnées obstructives du sommeil de l'adulte et risque cardiovasculaire.,"Sleep obstructive apnea syndrome (SOAS) is a common condition with a strong male predominance. Its incidence is more than 1 percent in the population as a whole. It exists in snorers. Both snoring and SOAS are linked to the presence of abnormalities (congenital or acquired) of the upper respiratory tract. The nocturnal cardiovascular consequences of SOAS are directly linked to apnea. Bradycardia occurs during apnea and tachycardia when ventilation restarts. Paroxysmal nocturnal hypertension is a constant feature. Even in individuals who are normotensive during the day, each restarting of ventilation is accompanied by peaking of blood pressure. The pulmonary artery pressure curve follows that of systemic blood pressure. Complications begin when SOAS has been present for several years: 1) Chronic: permanent systemic hypertension is common (56 percent of SOAS). It is often refractory to antihypertensive treatment. 2) Acute: the onset of myocardial infarction and of cerebrovascular accidents explains the heavy mortality of SOAS (37 percent at 8 years in untreated individuals with a number of episodes of apnea exceeding 20 per hour of sleep). Other acute complications are less common: acute pulmonary edema, nocturnal sudden death. These events may be prevented by treatment suppressing apnea: actuarial survival curves are then superimposable upon those of the population as a whole. Thus SOAS is a cardiovascular risk factor which is remarkably reversible by specific treatment, though which most often passes unrecognized.",fre,0.5787882579508755
1091246,M929030,"Troubles de la vigilance, du sommeil et de la fonction respiratoire dans la maladie de Steinert.","36 night sleep recordings were carried out on 15 patients suffering from myotonia dystrophica. 9 of these patients complained of diurnal hypersomnia. 10 patients had a disturbance of night sleep with a reduction of REM sleep sometimes associated with interruption of the recording with an increase in the light stages of sleep or alternatively with an increase of REM sleep with a reduction in the latency period of the first paradoxical sleep or with narcoleptic elements. 13 patients had abnormally early abolition of chin EMG activity, almost on falling asleep. 11 cases had pathological apnoeic episodes during sleep and in 9 of the 10 patients who underwent respiratory function studies there was a restrictive airways defect. In addition 9 had frank hypoxia without hypercapnia and 4 a right to left shunt. 3 clinically unaffected patients but with affected relatives were also investigated, 2 were found to have sleep disturbances 1 of which was associated with early abolition of tone.",fre,0.5779787229201883
