,Unnamed: 0,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
42,407424,M227310,Neuropathie trigéminale isolée révélatrice d'un syndrome de Sharp ou MCTD (mixed connective tissue disease).,"Isolated neuropathies of 5th cranial nerves are rare apart from primary facial neuralgia. A case is reported, in which Raynaud's syndrome was also present, that enabled a diagnosis of mixed connective tissue disease to be established. The authors underline the importance of undertaking complete immunological investigations in order to decide whether there is a particular type of systemic disease present, which could be responsible for these special types of trigeminal nerve disorders.",fre,0.7299339248517168
43,1790780,M1629776,Lhermitte-duclos disease. A rare cause of intracranial hypertension in adults.,"In a 39-year old woman hospitalized for intracranial hypertension MRI revealed the presence of abnormal areas in the cerebellar cortex. The negative results of investigations for possible causes, as well as the appearance of radiological abnormalities and their persistence over a 6-month period incited the authors to make a tentative diagnosis of Lhermitte-Duclos disease, despite the lack of anatomicopathological evidence.",fre,0.7295274496784401
44,785384,M610305,Pathologic lymphangiography in patients with systemic lupus erythematosus and sarcoidosis.,,fre,0.7282887669416539
45,1582783,M1421702,Seconds cancers après traitement pour maladie de Hodgkin: l'expérience de l'International Database on Hodgkin's disease (IDHD).,,fre,0.7258354151157999
46,1593191,M1432112,Cervicobrachial neuralgia: diagnostic problems in neurology.,A population of 205 patients hospitalized for evaluation of cervicobrachial pain was retrospectively studied. Four aetiological groups were individualized: common cervicobrachial neuralgia (CBN) due to nucleus pulposus herniation or spondylarthrosis (119 cases); inflammatory radicular lesion (39 cases); CBN reflecting lesions of the cervicobrachial plexus or the spine (23 cases) and pain of undetermined origin (22 cases). The semiological characteristics of these four groups are discussed.,fre,0.7246551866242068
47,782945,M607866,Relapses of ulcer disease after vagotomy for duodenal ulcer (apart from Zollinger Ellison syndrome): synthesis.,,fre,0.7233405698918116
48,1460569,M1299427,Prevalence of hepatitis C virus infection among patients with inherited bleeding disorders in Newfoundland.,,fre,0.7203794842945794
49,1659068,M1498026,Global programme on AIDS. Unexplained severe immunosuppression in adults without evidence of HIV infection.,,fre,0.7186444438959048
50,576027,M400596,"Lung disease caused by aspiration. Le Syndrome de Mendelson. Etude étiologique, thérapeutique et pronostique.",,fre,0.7170213725289685
51,1425838,M1264670,Letter: Diagnosis of pulmonary emboli in medical practice.,,fre,0.7157227641475766
52,1986456,M1825725,"Association de polynévrite, dyscrasie plasmocytaire et maladie de Cushing. Une nouvelle observation de ""POEMS"" syndrome?",,fre,0.7149093768250422
53,1870778,M1709831,Prevalence of hepatitis C virus antibodies in renal transplant patients.,,fre,0.7137558154019409
54,1386703,M1225479,[Hormones in cancer growth and treatment].,,fre,0.7135936839261472
55,1272545,M1111197,[Effect of diazepam on coronary circulation and myocardial metabolism in subjects with normal coronary arteries and patients with coronary arteriosclerosis].,,fre,0.71215575044733
56,1517505,M1356408,Global programme on AIDS. Unexplained severe immunosuppression without evidence of HIV infection.,,fre,0.711901995748257
57,901556,M726502,Ovarian cancer; some epidemiological features.,,fre,0.7094652875471749
58,480597,M300588,Bronchial brush biopsy in infants and children.,,fre,0.7092817777314427
59,313961,M131505,[Skeletal manifestations in Down's syndrome. Correlation between roentgenologic and cytogenetic findings].,,fre,0.7089403431251092
12,1701343,M1540305,Concentrations of monoamines and their metabolites in the cerebrospinal fluid from patients with senile dementia of the Alzheimer type and vascular dementia of the Binswanger type.,"We measured the concentrations of total (conjugated and unconjugated) monoamines (dopamine, DA; norepinephrine, NE) and monoamine metabolites (homovanillic acid, HVA; 3-methoxy-4-hydroxyphenyleneglycol, MHPG; 5-hydroxyindoleacetic acid, 5-HIAA) in the cerebrospinal fluid (CSF), using HPLC-ECD in 11 patients with Alzheimer's disease (AD) or senile dementia of the Alzheimer type (SDAT), 17 patients with vascular dementia of the Binswanger type (VDBT), and 15 controls. In AD/SDAT, there was a significant decrease in the DA concentration and a significant increase in the MHPG concentration. The average NE concentration was not altered, but significantly increased with the progression of intellectual disability. There were no significant changes in HVA and 5-HIAA concentrations. Patients with VDBT showed a significant increase in the DA concentration and a significant decrease in HVA and 5-HIAA concentrations. The DA concentrations increased significantly with the progression of dementia and ventricular enlargement. These results indicate that the noradrenergic and dopaminergic system in particular are altered in AD/SDAT, while the dopaminergic and serotonergic systems are mainly involved in VDBT.",eng,0.784707036043775
13,198760,M14530,Ein serogenetischer Beitrag zur Atiopathologenese der Alzheimerschen Erkrankung,The analysis of 15 hereditary controlled blood characteristics in 57 Alzheimer-patients revealed abnormalities in the distribution of ABO-blood-groups and phenotypes in the third component of complement system. These data indicate that the phenogenesis of the Alzheimer syndrome is multiconditional and is obviously influenced by selective processes of immuno-genetic factors. This selective vulnerability offers a lead into the elucidation of amyloid deposition in Alzheimer's disease.,ger,0.7842205931975706
14,1247931,M1086053,An immunological approach to dementia in the elderly.,"A study into the relationship of immune change in the serum and the presence of senile dementia is reported. Three groups were studied, senile dementia, cerebrovascular disease and subjects without evidence of brain disease. All were aged 65 years and over. The immunofluorescent studies showed an excess of antineuronal reactivity and a fall in antinuclear antibody in females with senile dementia. There was no significant difference between the groups in respect of immunoglobulins, slide latex and a complement fixation test, against a variety of tissues. The significance of the findings in relation to other published results is discussed.",eng,0.7840575760034713
19,1568494,M1407412,Cerebrospinal fluid endothelin-1 in Alzheimer's disease and senile dementia of Alzheimer type.,"We have measured the endothelin-1 concentrations in the cerebrospinal fluid samples from 5 patients with Alzheimer's disease (AD), 6 patients with senile dementia of Alzheimer type (SDAT) and 7 patients with other diseases without dementia (disease control: DC). The cerebrospinal fluid endothelin-1 level was significantly lower in AD than in DC. No correlation was observed between cerebrospinal fluid endothelin-1 concentration and any other factors such as age, duration from onset, systolic blood pressure, cerebrospinal fluid protein level or plasma endothelin-1 concentration in AD or SDAT. These results suggest a possible alteration of the endothelin-1 system in the central nervous system in Alzheimer's disease.",eng,0.7830483465899167
24,1592103,M1431023,Treatment of depression in elderly patients with and without dementia disorders.,"In two inter-Nordic multicenter controlled studies the effect of Citalopram on elderly patients with depression and emotional disturbances has been studied. One investigation included 98 patients in whom Alzheimer type dementia (AD/SDAT) and vascular dementia (VD) had been diagnosed, many of whom also had emotional disturbances. After four weeks treatment with Citalopram (10-30 mg/daily) there was significant improvement in confusion, irritability, anxiety, depressed mood and restlessness. No effect was seen on the intellectual capacity or motor performance measured. In the other study, which was a six weeks trial comparing Citalopram and placebo, elderly patients with a treatment-requiring depression were treated. Demented as well as non-demented patients were included. The Hamilton Depression Scale, the Montgomery-Asberg Depression Rating Scale and The Clinical Global Impressions all recorded an effect of Citalopram superior to that of placebo. In both studies depressive symptoms as well as symptoms of agitation, anxiety, restlessness and irritability improved. Citalopram is therefore considered not only an antidepressive drug but also an emotional stabilizer. The drug was well tolerated by elderly often somatically ill patients. Side effects were few.",eng,0.7792518950164676
25,1804832,M1643835,Dementia diagnosis and therapy in the elderly.,"Dementia is a devastating personal tragedy, a cause of tremendous family strife, and a significant societal dilemma both medically and economically. Appropriate evaluation and therapy of medical complications, underlying causes of intellectual compromise, and non-cognitive behavioral disturbances are important goals. Comprehensive psychological, social, and legal support complement the medical management of these patients. Research to identify the underlying pathophysiology of and to devise more effective therapies for all aspects of these syndromes is an important priority. The physician who intervenes effectively for the elderly patient with dementia is a valuable asset to patients, families and, indirectly, society.",eng,0.7792462144223111
