,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
1317956,M1156638,"Variations thermiques, entre 1 et 300 degrees K, de la chaleur specifique de la L-alanine, tri (L-aline), et de la poly (L-alanine) sous Formes alpha et beta",,fre,0.5443176169369732
593193,M418003,Amino acids in parenteral feeding. I. The normal distribution of serum amino acids in healthy subjects.,"Questions as to the utilisation of intravenously supplied amino-acids are answerable by determining nitrogen balances and by ascertaining the pattern of amino-acids in the serum of plasma. In a first study, the normal distribution was established for the individual serum amino-acids in 150 fasting test persons with a healthy metabolism. Sex-specific differences in concentration became clearly evident for the majority of amino-acids present in the serum.",ger,0.5441864029523
1325875,M1164565,[Letter: An alternative method of large scale plasma fractionation for the isolation of serum albumin].,,ger,0.5435941697728459
881721,M706660,Acute and chronic experimental arthritis due to intra-articular injections of collagen-anti-collagen complexes.,,ger,0.5427005343079023
1052258,M890006,Electroosmotic pump for steady regulated or controlled release of medicaments (author's transl).,,ger,0.5418677088173651
1415420,M1254249,Oxidative side reactions during dansylation of SH-compounds.,"Dansyl chloride can act as an oxidizing agent on compounds which are easily oxidized. During the reaction of mercaptanes, e.g. cysteine, homocysteine, cysteamine, with dansyl chloride, the corresponding disulfides are formed and dansyl chloride is reduced to 5-dimethylaminonaphthalene 1-sulfinic acid. This reaction is so rapid that the normal dansylation can take place only after complete oxidation of all SH-compounds. Therefore only the dansyl derivatives of the corresponding disulfides are formed during normal dansylation of SH-compounds. If different SH-compounds are present in the reaction mixture mixed disulfides are formed as well. These can be separated by microchromatography on 3 X 3 cm micropolyamide sheets. Dependent on the concentration of dansyl chloride, 6 or even 15 different dansylated disulfides are formed from three different SH-compounds so that interpretation of these chromatograms is difficult. The actual dansylmercaptanes (e.g., dansylcysteine, dansylhomocysteine, dansylcysteamine) can be prepared by reduction of the dansylated disulfides with suitable reducing agents.",ger,0.540659257369024
834615,M659540,Dosage sensible et rapide chloramphenicol dans le serum par chromatographic liquide haute pression.,,fre,0.5405822369680181
584337,M408983,[Modification of the repair phase in myocardial infarct through partial parenteral feeding. Preliminary report].,,ger,0.5393506946433596
195173,M10821,Lack of a significant protective effect of augmented circulating glucose on the ischemic myocardium.,"This was a 60 year old woman, with a very large retro-pharyngeal tumour, mainly situated on the right, revealed by chronic decompensated respiratory failure. Admission to hospital was justified by deep coma with cyanosis of the face and extremities. She had taken 50 mg of Oxazepam the day before admission to hospital. This coma was due to chronic respiratory failure decompensated, as suggested by clinical and laboratory examination after elimination of any traumatic, neurological, endocrine or metabolic disorder. Intubation, rendered difficult by the retro-pharyngeal tumour and assisted ventilation permitted recovery of normal consciousness within 48 hours. This bi-lobed and encapsulated tumor was completely removed after full radiological assessment which showed the absence of any bony lesions. Histology suggested that this was a  benign lipoma. The course was very rapidly favourable with a definite improvement in respiratory function one year after the surgical operation.",fre,0.5386576042902393
1400327,M1239145,Modifikation einer radioimmunologischen Doppelantikörpermethode für Human Chorionic Somatomammotropin (HCS) als Schnelltest--geeignet für hohe Konzentrationen in der Spätschwangerschaft,A rapid and reproducible double antibody radioimmunoassay for plasma human chorionic somatomammotropin is described. The assay can routinely be performed by incubation for three hours (37 degrees C). The different steps of this method and precision of test modifications were evaluated. Levels of HCS of 222 normal pregnant women between the 24th and 40th week of pregnancy were investigated in order to determine the normal range of HCS levels during pregnancy.,ger,0.5386104124860782
1463464,M1302322,Measuring units for elastic stockings: priority to mmHg rather than classes.,"Seven incontrovertible arguments show that the only valid measurement unit for elastic stockings is the millimetre of mercury and not a grading system. The mmHg is an international measurement unit; a new European grading system will make prescribing much more difficult; the degree of arterial insufficiency is calculated by taking systolic pressures by Doppler and is expressed in mmHg; in case of superimposition of elastic stocking, pressure add together but not grades; the unit used for pressure instruments is the mmHg; a clinical situation may require a compression force straddled between two grades; finally, new materials will certainly provide increasingly precise forces.",fre,0.5381011544970715
674819,M499673,Interpreting health cost indicators -- part two.,,fre,0.5372248476745021
742135,M567027,[Intragastric self-administration of ethanol solutions by rats after chronic ethanol consumption].,"1. Rats rendered physically dependent on alcohol by the forced consumption of a liquid diet containing ethanol were subsequently placed in an intragastric self-administration situation. 2. Under these conditions, the intoxicated rats maintained the same high level of ethanol consumption as observed during the previous forced ingestion procedure. However this response is transitory and disappears following the presentation of a dilute ethanol solution. 3. Significantly different results were provided by the control animals. 4. Conditions for establishing a higher oral preference in rats rendered physically dependent are examined and discussed.",fre,0.5370705075941118
1568342,M1407260,La restriction protidique diminue rapidement la synthèse du transforming growth factor beta 1 (TGF beta 1) au cours des glomérulonéphrites expérimentales.,,fre,0.5370406983664973
944293,M773255,[Unusual air distribution patterns in prematures on positive pressure ventilation].,,fre,0.5365916087268792
1611043,M1449986,Expanded programme on immunization (EPI). Safety of high titre measles vaccines.,"Unexpected results suggesting decreased survival when compared with standard titre vaccine administered at 9 months of age have been found in some field studies evaluating the performance of high titre measles vaccine. Analytical difficulties have arisen because the studies were not specifically designed to measure survival. Nonetheless, careful analysis of the results from all of the high titre vaccine trials showed decreased survival of high titre vaccine recipients, in areas with high background mortality rates, compared with recipients of standard measles vaccines at 9 months. No systematic biases could be found in the studies to explain these differences. Statistical analysis of these data suggested that the findings were unlikely to be attributable to chance alone. The panel recommended that high titre measles vaccine derived from the original Edmonston measles vaccine isolate should no longer be recommended for use in immunization programmes. Further post-licensure field studies of new measles vaccines should take into account the results of these studies. Additional detailed epidemiological studies in populations that have received high titre vaccines and their controls were encouraged.",fre,0.5350088764173802
1498437,M1337306,Effect of dietary gamma-linolenic acid on specific activities of delta 6 desaturation in obese Zucker rats.,,fre,0.5348881832730787
366749,M185717,[Validity of bronchial flow measurement by Wright's air flowmeter. Comparison with maximal expiratory volume in a second].,"The validity of measurement of bronchial air flow, using Wright's air flow meter, was studied comparing the maximum air flow thus obtained with the maximum expiratory volume in one second, used as unit of reference. During a first stage, the reproducibility of the test was determined this was excellent, 3.26% for the maximal flow rate and 2.48% for the maximum volume expired in one second. During a second stage were drawn up correlations between the two tests which were very narrow: O.971 in healthy sbjects, 0.919 in sick patients. The Wright flow meter is a strong, reliable and inexpensive instrument and will thus be very useful in the daily assessment of bronchiolar constriction at the bed side, and in the routine detection of obstructive syndromes.",fre,0.534465020394096
922295,M747254,"Committee of standardisation. ""Enzymology"" commission. Recommendations for the determination in human serum of catalytic concentration of a lanine aminotransferase at 30 degrees C (document E. stage 3).",,fre,0.5328506306413544
213446,M29531,Pain relief by intrathecal injection of serotonin or morphine.,,fre,0.5314008345675921
282990,M100242,Développement et évaluation d'une méthode par chromatographie liquid à haute pression pour la détermination du taux de dégradation de la thyréolibérine (TRH) par le plasma.,"The degradation of the TRH by plasma was studied using a sensitive method for the separation of TRH and products formed by high-pressure liquid chromatographic analysis (HPLC). The detected products are TRH-3H or synthetic TRH. The HPLC analysis is performed on a microparticulate (10 mu) silica gel chromatographic column with CH3CN/0,01 M NH4OAc, at pH 6 (30/70) (V/V). This technique provides a good separation of TRH and the other products of degradation. In our experimental conditions, the human plasma degrades 62.5 +/- 5% of of TRH in 60 mn; very similar results are obtained with thin layer chromatography.",fre,0.5307018890511385
